indicator,pitc_reduction_year,test_reduction,scenario,mean,median,upper_CI,lower_CI,future_variability,future_value
cost_inpatient_pre_art_under200,2025,0,intervention,247495806.83025196,247495806.83025196,252667071.35923165,242324542.30127227,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,0,percent_change,0,0,0,0,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,25,absolute_dif,53842391.07156831,53842391.07156831,54429788.3572447,53254993.78589192,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,25,baseline,247495806.83025196,247495806.83025196,252667071.35923165,242324542.30127227,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,25,intervention,301338197.9018203,301338197.9018203,305922065.14512354,296754330.658517,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,25,percent_change,21.770896158563914,21.770896158563914,22.463121185851044,21.07867113127679,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,50,absolute_dif,131445738.0829654,131445738.0829654,135040485.04966837,127850991.11626245,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,50,baseline,247495806.83025196,247495806.83025196,252667071.35923165,242324542.30127227,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,50,intervention,378941544.91321737,378941544.91321737,380518062.4754941,377365027.35094064,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,50,percent_change,53.169635660966264,53.169635660966264,55.73302837338402,50.6062429485485,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,75,absolute_dif,241842301.3589841,241842301.3589841,253751909.46120682,229932693.2567614,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,75,baseline,247495806.83025196,247495806.83025196,252667071.35923165,242324542.30127227,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,75,intervention,489338108.18923604,489338108.18923604,496076451.7624791,482599764.615993,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,75,percent_change,97.8744690117953,97.8744690117953,104.73153702377847,91.01740099981214,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,100,absolute_dif,385548441.88512784,385548441.88512784,414558197.1713533,356538686.5989024,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,100,baseline,247495806.83025196,247495806.83025196,252667071.35923165,242324542.30127227,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,100,intervention,633044248.7153797,633044248.7153797,656882739.4726255,609205757.958134,test_reduction_only,0
cost_inpatient_pre_art_under200,2025,100,percent_change,156.1266795035347,156.1266795035347,171.11015714649113,141.14320186057824,test_reduction_only,0
cost_palliative_care,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
cost_palliative_care,2025,0,baseline,114210057.02012932,114210057.02012932,115080123.89846514,113339990.1417935,test_reduction_only,0
cost_palliative_care,2025,0,intervention,114210057.02012932,114210057.02012932,115080123.89846514,113339990.1417935,test_reduction_only,0
cost_palliative_care,2025,0,percent_change,0,0,0,0,test_reduction_only,0
cost_palliative_care,2025,25,absolute_dif,8270528.465787128,8270528.465787128,8905014.60797175,7636042.323602505,test_reduction_only,0
cost_palliative_care,2025,25,baseline,114210057.02012932,114210057.02012932,115080123.89846514,113339990.1417935,test_reduction_only,0
cost_palliative_care,2025,25,intervention,122480585.48591645,122480585.48591645,123985138.50643688,120976032.46539602,test_reduction_only,0
cost_palliative_care,2025,25,percent_change,7.237282273717098,7.237282273717098,7.737690872697669,6.736873674736527,test_reduction_only,0
cost_palliative_care,2025,50,absolute_dif,19706715.97560376,19706715.97560376,21506174.839923013,17907257.111284506,test_reduction_only,0
cost_palliative_care,2025,50,baseline,114210057.02012932,114210057.02012932,115080123.89846514,113339990.1417935,test_reduction_only,0
cost_palliative_care,2025,50,intervention,133916772.99573308,133916772.99573308,136586298.73838815,131247247.25307801,test_reduction_only,0
cost_palliative_care,2025,50,percent_change,17.242608369739635,17.242608369739635,18.686821500324346,15.798395239154926,test_reduction_only,0
cost_palliative_care,2025,75,absolute_dif,35384351.07299842,35384351.07299842,39311246.60069455,31457455.545302283,test_reduction_only,0
cost_palliative_care,2025,75,baseline,114210057.02012932,114210057.02012932,115080123.89846514,113339990.1417935,test_reduction_only,0
cost_palliative_care,2025,75,intervention,149594408.09312773,149594408.09312773,154391370.4991597,144797445.6870958,test_reduction_only,0
cost_palliative_care,2025,75,percent_change,30.954784501484923,30.954784501484923,34.15727673020682,27.75229227276303,test_reduction_only,0
cost_palliative_care,2025,100,absolute_dif,55179773.29259345,55179773.29259345,62606225.25181847,47753321.333368436,test_reduction_only,0
cost_palliative_care,2025,100,baseline,114210057.02012932,114210057.02012932,115080123.89846514,113339990.1417935,test_reduction_only,0
cost_palliative_care,2025,100,intervention,169389830.31272277,169389830.31272277,177686349.1502836,161093311.47516194,test_reduction_only,0
cost_palliative_care,2025,100,percent_change,48.262501204937465,48.262501204937465,54.39728136737933,42.12772104249561,test_reduction_only,0
DiscART200to349,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
DiscART200to349,2025,0,baseline,4623899.35,4623899.35,4663251.6275,4584547.0725,test_reduction_only,0
DiscART200to349,2025,0,intervention,4623899.35,4623899.35,4663251.6275,4584547.0725,test_reduction_only,0
DiscART200to349,2025,0,percent_change,0,0,0,0,test_reduction_only,0
DiscART200to349,2025,25,absolute_dif,177005.6000000001,177005.6000000001,185394.57499999966,168616.62500000052,test_reduction_only,0
DiscART200to349,2025,25,baseline,4623899.35,4623899.35,4663251.6275,4584547.0725,test_reduction_only,0
DiscART200to349,2025,25,intervention,4800904.95,4800904.95,4831868.2525,4769941.6475,test_reduction_only,0
DiscART200to349,2025,25,percent_change,3.8300773502342444,3.8300773502342444,4.044100124482744,3.616054575985744,test_reduction_only,0
DiscART200to349,2025,50,absolute_dif,399322.2999999998,399322.2999999998,421214.0999999998,377430.4999999998,test_reduction_only,0
DiscART200to349,2025,50,baseline,4623899.35,4623899.35,4663251.6275,4584547.0725,test_reduction_only,0
DiscART200to349,2025,50,intervention,5023221.65,5023221.65,5040682.1274999995,5005761.1725,test_reduction_only,0
DiscART200to349,2025,50,percent_change,8.641209024877316,8.641209024877316,9.18820000890089,8.094218040853738,test_reduction_only,0
DiscART200to349,2025,75,absolute_dif,675911.3499999996,675911.3499999996,720389.9224999994,631432.7774999999,test_reduction_only,0
DiscART200to349,2025,75,baseline,4623899.35,4623899.35,4663251.6275,4584547.0725,test_reduction_only,0
DiscART200to349,2025,75,intervention,5299810.699999999,5299810.699999999,5304936.994999999,5294684.405,test_reduction_only,0
DiscART200to349,2025,75,percent_change,14.628023189810403,14.628023189810403,15.714444605501866,13.541601774118941,test_reduction_only,0
DiscART200to349,2025,100,absolute_dif,995245.8999999999,995245.8999999999,1075314.2749999994,915177.5250000003,test_reduction_only,0
DiscART200to349,2025,100,baseline,4623899.35,4623899.35,4663251.6275,4584547.0725,test_reduction_only,0
DiscART200to349,2025,100,intervention,5619145.25,5619145.25,5659861.347499999,5578429.152500001,test_reduction_only,0
DiscART200to349,2025,100,percent_change,21.542010650423713,21.542010650423713,23.45696684016504,19.627054460682388,test_reduction_only,0
DiscART350to499,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
DiscART350to499,2025,0,baseline,9460775.65,9460775.65,9525418.1625,9396133.137500001,test_reduction_only,0
DiscART350to499,2025,0,intervention,9460775.65,9460775.65,9525418.1625,9396133.137500001,test_reduction_only,0
DiscART350to499,2025,0,percent_change,0,0,0,0,test_reduction_only,0
DiscART350to499,2025,25,absolute_dif,255546.25,255546.25,267919.7625,243172.7375,test_reduction_only,0
DiscART350to499,2025,25,baseline,9460775.65,9460775.65,9525418.1625,9396133.137500001,test_reduction_only,0
DiscART350to499,2025,25,intervention,9716321.9,9716321.9,9768590.9,9664052.9,test_reduction_only,0
DiscART350to499,2025,25,percent_change,2.702243051928431,2.702243051928431,2.8514941368817373,2.552991966975125,test_reduction_only,0
DiscART350to499,2025,50,absolute_dif,558062.1499999994,558062.1499999994,588617.4274999996,527506.8724999992,test_reduction_only,0
DiscART350to499,2025,50,baseline,9460775.65,9460775.65,9525418.1625,9396133.137500001,test_reduction_only,0
DiscART350to499,2025,50,intervention,10018837.8,10018837.8,10052925.035,9984750.565,test_reduction_only,0
DiscART350to499,2025,50,percent_change,5.901443829242602,5.901443829242602,6.264734539608392,5.538153118876811,test_reduction_only,0
DiscART350to499,2025,75,absolute_dif,909405.3499999996,909405.3499999996,966757.5624999997,852053.1374999996,test_reduction_only,0
DiscART350to499,2025,75,baseline,9460775.65,9460775.65,9525418.1625,9396133.137500001,test_reduction_only,0
DiscART350to499,2025,75,intervention,10370181,10370181,10377471.299999999,10362890.7,test_reduction_only,0
DiscART350to499,2025,75,percent_change,9.617463260918315,9.617463260918315,10.28938684036206,8.945539681474571,test_reduction_only,0
DiscART350to499,2025,100,absolute_dif,1287249.8499999996,1287249.8499999996,1381157.5874999997,1193342.1124999996,test_reduction_only,0
DiscART350to499,2025,100,baseline,9460775.65,9460775.65,9525418.1625,9396133.137500001,test_reduction_only,0
DiscART350to499,2025,100,intervention,10748025.5,10748025.5,10777290.725000001,10718760.275,test_reduction_only,0
DiscART350to499,2025,100,percent_change,13.614395764900486,13.614395764900486,14.700019489463973,12.528772040336998,test_reduction_only,0
DiscARTover500,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
DiscARTover500,2025,0,baseline,43753331.5,43753331.5,43913178.025,43593484.975,test_reduction_only,0
DiscARTover500,2025,0,intervention,43753331.5,43753331.5,43913178.025,43593484.975,test_reduction_only,0
DiscARTover500,2025,0,percent_change,0,0,0,0,test_reduction_only,0
DiscARTover500,2025,25,absolute_dif,62472.5,62472.5,86974.425,37970.575,test_reduction_only,0
DiscARTover500,2025,25,baseline,43753331.5,43753331.5,43913178.025,43593484.975,test_reduction_only,0
DiscARTover500,2025,25,intervention,43815804,43815804,44000152.45,43631455.55,test_reduction_only,0
DiscARTover500,2025,25,percent_change,0.1425588304309087,0.1425588304309087,0.19803814784808768,0.08707951301372972,test_reduction_only,0
DiscARTover500,2025,50,absolute_dif,33543,33543,81300.45000000001,-14214.450000000008,test_reduction_only,0
DiscARTover500,2025,50,baseline,43753331.5,43753331.5,43913178.025,43593484.975,test_reduction_only,0
DiscARTover500,2025,50,intervention,43786874.5,43786874.5,43994478.475,43579270.525,test_reduction_only,0
DiscARTover500,2025,50,percent_change,0.07622315369523333,0.07622315369523333,0.18509625730694979,-0.03264994991648311,test_reduction_only,0
DiscARTover500,2025,75,absolute_dif,-158516,-158516,-109330.7,-207701.30000000002,test_reduction_only,0
DiscARTover500,2025,75,baseline,43753331.5,43753331.5,43913178.025,43593484.975,test_reduction_only,0
DiscARTover500,2025,75,intervention,43594815.5,43594815.5,43803847.325,43385783.675,test_reduction_only,0
DiscARTover500,2025,75,percent_change,-0.362755122668877,-0.362755122668877,-0.24901486620898733,-0.4764953791287667,test_reduction_only,0
DiscARTover500,2025,100,absolute_dif,-555696,-555696,-553352.35,-558039.65,test_reduction_only,0
DiscARTover500,2025,100,baseline,43753331.5,43753331.5,43913178.025,43593484.975,test_reduction_only,0
DiscARTover500,2025,100,intervention,43197635.5,43197635.5,43355138.375,43040132.625,test_reduction_only,0
DiscARTover500,2025,100,percent_change,-1.2700626715556487,-1.2700626715556487,-1.26934615707904,-1.2707791860322575,test_reduction_only,0
DiscARTunder200,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
DiscARTunder200,2025,0,baseline,900515.505,900515.505,907266.3712500001,893764.6387499999,test_reduction_only,0
DiscARTunder200,2025,0,intervention,900515.505,900515.505,907266.3712500001,893764.6387499999,test_reduction_only,0
DiscARTunder200,2025,0,percent_change,0,0,0,0,test_reduction_only,0
DiscARTunder200,2025,25,absolute_dif,44779.090000000026,44779.090000000026,47187.94800000009,42370.23199999996,test_reduction_only,0
DiscARTunder200,2025,25,baseline,900515.505,900515.505,907266.3712500001,893764.6387499999,test_reduction_only,0
DiscARTunder200,2025,25,intervention,945294.595,945294.595,949636.6032499999,940952.5867500001,test_reduction_only,0
DiscARTunder200,2025,25,percent_change,4.975138012741136,4.975138012741136,5.279932644011049,4.670343381471224,test_reduction_only,0
DiscARTunder200,2025,50,absolute_dif,103045.38,103045.38,109445.82450000006,96644.93549999995,test_reduction_only,0
DiscARTunder200,2025,50,baseline,900515.505,900515.505,907266.3712500001,893764.6387499999,test_reduction_only,0
DiscARTunder200,2025,50,intervention,1003560.885,1003560.885,1003911.30675,1003210.46325,test_reduction_only,0
DiscARTunder200,2025,50,percent_change,11.449549240699573,11.449549240699573,12.246136108514532,10.652962372884614,test_reduction_only,0
DiscARTunder200,2025,75,absolute_dif,178296.745,178296.745,191615.38874999998,164978.10125,test_reduction_only,0
DiscARTunder200,2025,75,baseline,900515.505,900515.505,907266.3712500001,893764.6387499999,test_reduction_only,0
DiscARTunder200,2025,75,intervention,1078812.25,1078812.25,1085380.0275,1072244.4725000001,test_reduction_only,0
DiscARTunder200,2025,75,percent_change,19.812927871216065,19.812927871216065,21.440460981908565,18.185394760523565,test_reduction_only,0
DiscARTunder200,2025,100,absolute_dif,268333.095,268333.095,292955.93124999997,243710.25874999995,test_reduction_only,0
DiscARTunder200,2025,100,baseline,900515.505,900515.505,907266.3712500001,893764.6387499999,test_reduction_only,0
DiscARTunder200,2025,100,intervention,1168848.6,1168848.6,1186720.57,1150976.63,test_reduction_only,0
DiscARTunder200,2025,100,percent_change,29.822290433632304,29.822290433632304,32.78016279029551,26.864418076969095,test_reduction_only,0
elimination_year,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
elimination_year,2025,0,baseline,2054.5,2054.5,2054.975,2054.025,test_reduction_only,0
elimination_year,2025,0,intervention,2054.5,2054.5,2054.975,2054.025,test_reduction_only,0
elimination_year,2025,0,percent_change,0,0,0,0,test_reduction_only,0
elimination_year,2025,25,absolute_dif,5,5,5,5,test_reduction_only,0
elimination_year,2025,25,baseline,2054.5,2054.5,2054.975,2054.025,test_reduction_only,0
elimination_year,2025,25,intervention,2059.5,2059.5,2059.975,2059.025,test_reduction_only,0
elimination_year,2025,25,percent_change,0.24336823052521106,0.24336823052521106,0.24342449721272602,0.2433119638376961,test_reduction_only,0
elimination_year,2025,50,absolute_dif,14,14,14.950000000000001,13.049999999999999,test_reduction_only,0
elimination_year,2025,50,baseline,2054.5,2054.5,2054.975,2054.025,test_reduction_only,0
elimination_year,2025,50,intervention,2068.5,2068.5,2069.925,2067.0750000000003,test_reduction_only,0
elimination_year,2025,50,percent_change,0.6814191998521667,0.6814191998521667,0.727501616926915,0.6353367827774185,test_reduction_only,0
elimination_year,2025,75,absolute_dif,Inf,Inf,Inf,Inf,test_reduction_only,0
