year,modeled_scenario,indicator,mean,upper_CI,lower_CI,type,group
2064,Status quo,IncPrevRatio15to49,0.02722576,0.02968844999999999,0.024044305,Incidence:Prevalence ratio,15-49 years
2064,Status quo,NewAdultHIV,38766.95,45578.5625,32331.42,New HIV infections,15-49 years
2064,Status quo,NewHIV15to49,21669.83,26334.1625,16382.5975,New HIV infections,15+ years
2064,Status quo,Prev15plus,0.08328721,0.087627885,0.0798778725,HIV prevalence,15+ years
2064,Status quo,Prev15to49,0.0213465,0.0239023575,0.0183564125,HIV prevalence,15-49 years
2064,Status quo,TotHIV15,5101588,5369155.75,4893622.75,Total living with HIV,15+ years
2064,Status quo,TotHIV15to49,791395.6,886994.8250000001,681307.725,Total living with HIV,15-49 years
2064,Status quo,Total15plus,61252960,61377815,61119177.5,Total population,15+ years
2064,Status quo,Total15to49,37072960,37143562.5,36975257.5,Total population,15-49 years
2065,Status quo,ARTcoverage15to49,0.731318,0.7504847,0.71438275,ART coverage,15-49 years
2065,Status quo,ARTcoverageAdult,0.7933652,0.7986711,0.78660745,ART coverage,15+ years
2065,Status quo,HIVinc15plus,6.580586e-4,7.8015085e-4,5.43352125e-4,HIV incidence,15+ years
2065,Status quo,HIVinc15to49,5.674454e-4,6.942893e-4,4.2208255e-4,HIV incidence,15-49 years
2065,Status quo,IncPrevRatio15plus,0.007520433,0.00847105374999999,0.00652709325,Incidence:Prevalence ratio,15+ years
2065,Status quo,IncPrevRatio15to49,0.02770276,0.0302313,0.0243947575,Incidence:Prevalence ratio,15-49 years
2065,Status quo,NewAdultHIV,37264.56,43991.2075,30896.58,New HIV infections,15-49 years
2065,Status quo,NewHIV15to49,20575.94,25142.4425,15371.4625,New HIV infections,15+ years
2065,Status quo,Prev15plus,0.08027047,0.08460588749999999,0.0768420425,HIV prevalence,15+ years
2065,Status quo,Prev15to49,0.01994756,0.0224498175,0.0170064875,HIV prevalence,15-49 years
2065,Status quo,TotHIV15,4931804,5199970.5,4721892.75,Total living with HIV,15+ years
2065,Status quo,TotHIV15to49,738220.9,831650.875,630070.075,Total living with HIV,15-49 years
2065,Status quo,Total15plus,61439840,61565770,61304902.5,Total population,15+ years
2065,Status quo,Total15to49,37007130,37077635,36908332.5,Total population,15-49 years
2066,Status quo,ARTcoverage15to49,0.7298492,0.749536025,0.7126097,ART coverage,15-49 years
2066,Status quo,ARTcoverageAdult,0.793667,0.7990367249999999,0.786850025,ART coverage,15+ years
2066,Status quo,HIVinc15plus,6.286379e-4,7.483316500000001e-4,5.159411500000001e-4,HIV incidence,15+ years
2066,Status quo,HIVinc15to49,5.395342e-4,6.637100500000001e-4,3.965603e-4,HIV incidence,15-49 years
2066,Status quo,IncPrevRatio15plus,0.007484162,0.008450576,0.00647034774999999,Incidence:Prevalence ratio,15+ years
2066,Status quo,IncPrevRatio15to49,0.02814297999999999,0.030734175,0.02471219749999999,Incidence:Prevalence ratio,15-49 years
2066,Status quo,NewAdultHIV,35812.56,42452.9175,29513.902500000004,New HIV infections,15-49 years
2066,Status quo,NewHIV15to49,19555.32,24026.96,14434.65,New HIV infections,15+ years
2066,Status quo,Prev15plus,0.07728981,0.08161771,0.0738447375,HIV prevalence,15+ years
2066,Status quo,Prev15to49,0.01868624,0.0211383775,0.0157922775,HIV prevalence,15-49 years
2066,Status quo,TotHIV15,4762059,5030616.25,4550385,Total living with HIV,15+ years
2066,Status quo,TotHIV15to49,690352,781755.725,584063.9,Total living with HIV,15-49 years
2066,Status quo,Total15plus,61613020,61740070,61476950,Total population,15+ years
2066,Status quo,Total15to49,36943360,37013907.5,36843430,Total population,15-49 years
2067,Status quo,ARTcoverage15to49,0.7285976,0.74876685,0.7110786,ART coverage,15-49 years
2067,Status quo,ARTcoverageAdult,0.793938,0.79937835,0.787057925,ART coverage,15+ years
2067,Status quo,HIVinc15plus,6.0058e-4,7.17913525e-4,4.89868725e-4,HIV incidence,15+ years
2067,Status quo,HIVinc15to49,5.134675e-4,6.35058925e-4,3.72908475e-4,HIV incidence,15-49 years
2067,Status quo,IncPrevRatio15plus,0.0074551,0.008437996,0.0064197465,Incidence:Prevalence ratio,15+ years
2067,Status quo,IncPrevRatio15to49,0.02850552,0.03115687999999999,0.02495809999999999,Incidence:Prevalence ratio,15-49 years
2067,Status quo,NewAdultHIV,34410.51,40963.315,28182.655,New HIV infections,15-49 years
2067,Status quo,NewHIV15to49,18611.07,22992.58,13573.2625,New HIV infections,15+ years
2067,Status quo,Prev15plus,0.07435065,0.0786685975,0.07089126999999999,HIV prevalence,15+ years
2067,Status quo,Prev15to49,0.01756996,0.0199752975,0.01472001,HIV prevalence,15-49 years
2067,Status quo,TotHIV15,4592872,4861602,4379631.75,Total living with HIV,15+ years
2067,Status quo,TotHIV15to49,648394.2,737956.075,543794.55,Total living with HIV,15-49 years
2067,Status quo,Total15plus,61773100,61901192.5,61635897.5,Total population,15+ years
2067,Status quo,Total15to49,36902410,36973135,36801427.5,Total population,15-49 years
2068,Status quo,ARTcoverage15to49,0.7274489,0.74808105,0.709660025,ART coverage,15-49 years
2068,Status quo,ARTcoverageAdult,0.7941782,0.7996963,0.7872296,ART coverage,15+ years
2068,Status quo,HIVinc15plus,5.738334e-4,6.888457e-4,4.6507985e-4,HIV incidence,15+ years
2068,Status quo,HIVinc15to49,4.891371e-4,6.08240625e-4,3.509686e-4,HIV incidence,15-49 years
2068,Status quo,IncPrevRatio15plus,0.007433125,0.00843319825,0.00637514625,Incidence:Prevalence ratio,15+ years
2068,Status quo,IncPrevRatio15to49,0.02883115,0.0315421125,0.0251719825,Incidence:Prevalence ratio,15-49 years
2068,Status quo,NewAdultHIV,33057.96,39522.0775,26902.415,New HIV infections,15-49 years
2068,Status quo,NewHIV15to49,17725.01,22018.475,12770.89,New HIV infections,15+ years
2068,Status quo,Prev15plus,0.07145828,0.0757636725,0.067986885,HIV prevalence,15+ years
2068,Status quo,Prev15to49,0.0165583,0.0189186175,0.0137496875,HIV prevalence,15-49 years
2068,Status quo,TotHIV15,4424761,4693451,4210149.75,Total living with HIV,15+ years
2068,Status quo,TotHIV15to49,610289.1,698064.6749999999,507297.75,Total living with HIV,15-49 years
2068,Status quo,Total15plus,61920830,62050015,61782522.5,Total population,15+ years
2068,Status quo,Total15to49,36855720,36926662.5,36753670,Total population,15-49 years
2069,Status quo,ARTcoverage15to49,0.7263995,0.747471525,0.708348425,ART coverage,15-49 years
2069,Status quo,ARTcoverageAdult,0.794388,0.799990475,0.78736505,ART coverage,15+ years
2069,Status quo,HIVinc15plus,5.483443e-4,6.61073625e-4,4.41521625e-4,HIV incidence,15+ years
2069,Status quo,HIVinc15to49,4.663918e-4,5.830960750000001e-4,3.30586275e-4,HIV incidence,15-49 years
2069,Status quo,IncPrevRatio15plus,0.007418085,0.00843604175,0.006336366,Incidence:Prevalence ratio,15+ years
2069,Status quo,IncPrevRatio15to49,0.02912289,0.0319096075,0.025357995,Incidence:Prevalence ratio,15-49 years
2069,Status quo,NewAdultHIV,31754.38,38128.9375,25672.305,New HIV infections,15-49 years
2069,Status quo,NewHIV15to49,16893.25,21100.7025,12023.2125,New HIV infections,15+ years
2069,Status quo,Prev15plus,0.06861781,0.0729080125,0.0651368275,HIV prevalence,15+ years
2069,Status quo,Prev15to49,0.01563784,0.017954375,0.01286760249999999,HIV prevalence,15-49 years
2069,Status quo,TotHIV15,4258225,4526647.75,4042423.5,Total living with HIV,15+ years
2069,Status quo,TotHIV15to49,575570,661602.75,474092.275,Total living with HIV,15-49 years
2069,Status quo,Total15plus,62057080,62187382.5,61917670,Total population,15+ years
2069,Status quo,Total15to49,36804830,36876310,36701890,Total population,15-49 years
2070,Status quo,ARTcoverage15to49,0.7254572,0.7469424,0.7071487000000001,ART coverage,15-49 years
2070,Status quo,ARTcoverageAdult,0.794567,0.800260975,0.787465825,ART coverage,15+ years
2070,Status quo,HIVinc15plus,5.240459e-4,6.345323e-4,4.19125475e-4,HIV incidence,15+ years
2070,Status quo,HIVinc15to49,4.45097e-4,5.594841000000001e-4,3.1162575000000004e-4,HIV incidence,15-49 years
2070,Status quo,IncPrevRatio15plus,0.00740962,0.00844618,0.0063030245,Incidence:Prevalence ratio,15+ years
2070,Status quo,IncPrevRatio15to49,0.02938004,0.03225168249999999,0.02551634499999999,Incidence:Prevalence ratio,15-49 years
2070,Status quo,NewAdultHIV,30498.27,36782.5175,24490.7575,New HIV infections,15-49 years
2070,Status quo,NewHIV15to49,16112.33,20236.0075,11326.32,New HIV infections,15+ years
2070,Status quo,Prev15plus,0.06583395,0.07010614,0.062345665,HIV prevalence,15+ years
2070,Status quo,Prev15to49,0.01479903,0.0170730375,0.0120640675,HIV prevalence,15-49 years
2070,Status quo,TotHIV15,4093742,4361656.75,3876943,Total living with HIV,15+ years
2070,Status quo,TotHIV15to49,543910.6,628243.15,443840.65,Total living with HIV,15-49 years
2070,Status quo,Total15plus,62182750,62314095,62042295,Total population,15+ years
2070,Status quo,Total15to49,36751600,36824405,36647832.5,Total population,15-49 years
2071,Status quo,ARTcoverage15to49,0.7246228,0.746494675,0.706060975,ART coverage,15-49 years
2071,Status quo,ARTcoverageAdult,0.7947156,0.80050825,0.787530375,ART coverage,15+ years
2071,Status quo,HIVinc15plus,5.008954e-4,6.09177075e-4,3.97848075e-4,HIV incidence,15+ years
2071,Status quo,HIVinc15to49,4.251075e-4,5.372494999999999e-4,2.939476e-4,HIV incidence,15-49 years
2071,Status quo,IncPrevRatio15plus,0.007407661,0.008463542,0.0062750265,Incidence:Prevalence ratio,15+ years
2071,Status quo,IncPrevRatio15to49,0.02960478,0.0325612925,0.0256493425,Incidence:Prevalence ratio,15-49 years
2071,Status quo,NewAdultHIV,29289.2,35482.54,23356.985,New HIV infections,15-49 years
2071,Status quo,NewHIV15to49,15379.34,19421.635,10676.78,New HIV infections,15+ years
2071,Status quo,Prev15plus,0.06311111,0.06736242249999999,0.0596178425,HIV prevalence,15+ years
2071,Status quo,Prev15to49,0.0140314,0.016264085,0.011329115,HIV prevalence,15-49 years
2071,Status quo,TotHIV15,3931746,4198931.25,3714131.75,Total living with HIV,15+ years
2071,Status quo,TotHIV15to49,514983.5,597670.05,416219.975,Total living with HIV,15-49 years
2071,Status quo,Total15plus,62298680,62431107.5,62157142.5,Total population,15+ years
2071,Status quo,Total15to49,36700600,36775160,36596075,Total population,15-49 years
2072,Status quo,ARTcoverage15to49,0.723922,0.7461564500000001,0.70511525,ART coverage,15-49 years
2072,Status quo,ARTcoverageAdult,0.7948337,0.8007313,0.787560025,ART coverage,15+ years
2072,Status quo,HIVinc15plus,4.788223e-4,5.8493895e-4,3.776171750000001e-4,HIV incidence,15+ years
2072,Status quo,HIVinc15to49,4.062869e-4,5.16244625e-4,2.77425725e-4,HIV incidence,15-49 years
2072,Status quo,IncPrevRatio15plus,0.007411693,0.00848766125,0.006251804,Incidence:Prevalence ratio,15+ years
2072,Status quo,IncPrevRatio15to49,0.02979023,0.0328307275,0.025747275,Incidence:Prevalence ratio,15-49 years
2072,Status quo,NewAdultHIV,28125.11,34227.1825,22268.8075,New HIV infections,15-49 years
2072,Status quo,NewHIV15to49,14692.087,18655.61,10071.85925,New HIV infections,15+ years
2072,Status quo,Prev15plus,0.06045333,0.06468066,0.05695735,HIV prevalence,15+ years
2072,Status quo,Prev15to49,0.01332968,0.0155227175,0.0106589075,HIV prevalence,15-49 years
2072,Status quo,TotHIV15,3772644,4038852.5,3554387.5,Total living with HIV,15+ years
2072,Status quo,TotHIV15to49,488669.9,569792.6,391144.45,Total living with HIV,15-49 years
2072,Status quo,Total15plus,62405760,62539165,62263112.5,Total population,15+ years
2072,Status quo,Total15to49,36658550,36734505,36553485,Total population,15-49 years
2073,Status quo,ARTcoverage15to49,0.7232879,0.7458788,0.704238075,ART coverage,15-49 years
2073,Status quo,ARTcoverageAdult,0.794922,0.80093135,0.7875554499999999,ART coverage,15+ years
2073,Status quo,HIVinc15plus,4.577754e-4,5.617676e-4,3.5838032500000005e-4,HIV incidence,15+ years
2073,Status quo,HIVinc15to49,3.885351e-4,4.963723249999999e-4,2.61942375e-4,HIV incidence,15-49 years
2073,Status quo,IncPrevRatio15plus,0.007421379,0.0085182045,0.00623299475,Incidence:Prevalence ratio,15+ years
2073,Status quo,IncPrevRatio15to49,0.02995622,0.0330814625,0.02582419,Incidence:Prevalence ratio,15-49 years
2073,Status quo,NewAdultHIV,27004.8,33015.445,21224.7925,New HIV infections,15-49 years
2073,Status quo,NewHIV15to49,14042.618,17929.045,9504.202,New HIV infections,15+ years
2073,Status quo,Prev15plus,0.0578646,0.06206489749999999,0.0543680875,HIV prevalence,15+ years
2073,Status quo,Prev15to49,0.012678593,0.0148329025,0.01004034075,HIV prevalence,15-49 years
2073,Status quo,TotHIV15,3616830,3881826,3398107,Total living with HIV,15+ years
2073,Status quo,TotHIV15to49,464246.7,543833.95,368000.525,Total living with HIV,15-49 years
2073,Status quo,Total15plus,62504900,62639245,62361260,Total population,15+ years
2073,Status quo,Total15to49,36614740,36691760,36509262.5,Total population,15-49 years
2074,Status quo,ARTcoverage15to49,0.7227083,0.745655925,0.703415675,ART coverage,15-49 years
2074,Status quo,ARTcoverageAdult,0.7949819,0.8011094,0.787517975,ART coverage,15+ years
2074,Status quo,HIVinc15plus,4.37707e-4,5.39615475e-4,3.400894e-4,HIV incidence,15+ years
2074,Status quo,HIVinc15to49,3.717618e-4,4.77540625e-4,2.47405675e-4,HIV incidence,15-49 years
2074,Status quo,IncPrevRatio15plus,0.00743633199999999,0.00855480749999999,0.00621818874999999,Incidence:Prevalence ratio,15+ years
2074,Status quo,IncPrevRatio15to49,0.03010691,0.03331793,0.0258824475,Incidence:Prevalence ratio,15-49 years
2074,Status quo,NewAdultHIV,25927.21,31846.4275,20223.75,New HIV infections,15-49 years
2074,Status quo,NewHIV15to49,13427.72,17238.63,8970.4905,New HIV infections,15+ years
2074,Status quo,Prev15plus,0.05534878999999999,0.059518935,0.05185389,HIV prevalence,15+ years
2074,Status quo,Prev15to49,0.012071626,0.014188085,0.0094673015,HIV prevalence,15-49 years
2074,Status quo,TotHIV15,3464680,3728224,3245664.75,Total living with HIV,15+ years
2074,Status quo,TotHIV15to49,441465.8,519546.875,346554.375,Total living with HIV,15-49 years
2074,Status quo,Total15plus,62597020,62732270,62452307.5,Total population,15+ years
2074,Status quo,Total15to49,36568600,36646315,36462862.5,Total population,15-49 years
2075,Status quo,ARTcoverage15to49,0.7221682,0.7454748250000001,0.7026325,ART coverage,15-49 years
2075,Status quo,ARTcoverageAdult,0.7950146,0.8012670000000001,0.78744805,ART coverage,15+ years
2075,Status quo,HIVinc15plus,4.185911e-4,5.184568e-4,3.2271652500000003e-4,HIV incidence,15+ years
2075,Status quo,HIVinc15to49,3.558867e-4,4.5966655e-4,2.33736625e-4,HIV incidence,15-49 years
2075,Status quo,IncPrevRatio15plus,0.007456488,0.00859740475,0.0062073085,Incidence:Prevalence ratio,15+ years
2075,Status quo,IncPrevRatio15to49,0.03024805,0.03354582,0.0259287,Incidence:Prevalence ratio,15-49 years
2075,Status quo,NewAdultHIV,24892.26,30720.175000000003,19265.27,New HIV infections,15-49 years
2075,Status quo,NewHIV15to49,12844.827,16581.965,8468.128250000002,New HIV infections,15+ years
2075,Status quo,Prev15plus,0.05290931,0.05704614,0.0494181575,HIV prevalence,15+ years
2075,Status quo,Prev15to49,0.011502564,0.0135819325,0.008933125,HIV prevalence,15-49 years
2075,Status quo,TotHIV15,3316518,3578371,3097367.5,Total living with HIV,15+ years
2075,Status quo,TotHIV15to49,420104.1,496704.4,326563.3,Total living with HIV,15-49 years
2075,Status quo,Total15plus,62682880,62818917.5,62537177.5,Total population,15+ years
2075,Status quo,Total15to49,36520620,36598670,36414707.5,Total population,15-49 years
2076,Status quo,ARTcoverage15to49,0.7216587,0.745326725,0.70187755,ART coverage,15-49 years
2076,Status quo,ARTcoverageAdult,0.7950216,0.8014048249999999,0.7873489999999999,ART coverage,15+ years
2076,Status quo,HIVinc15plus,4.003471e-4,4.982106999999999e-4,3.06181775e-4,HIV incidence,15+ years
2076,Status quo,HIVinc15to49,3.408399e-4,4.4283155000000005e-4,2.20866225e-4,HIV incidence,15-49 years
2076,Status quo,IncPrevRatio15plus,0.007480765,0.008644952,0.0061992435,Incidence:Prevalence ratio,15+ years
2076,Status quo,IncPrevRatio15to49,0.0303829,0.0337684875,0.0259666,Incidence:Prevalence ratio,15-49 years
2076,Status quo,NewAdultHIV,23896.53,29633.4425,18345.94,New HIV infections,15-49 years
2076,Status quo,NewHIV15to49,12291.825,15956.9175,7994.85075,New HIV infections,15+ years
2076,Status quo,Prev15plus,0.05054908,0.054649435,0.04706368,HIV prevalence,15+ years
2076,Status quo,Prev15to49,0.010967077,0.01301014499999999,0.00843316775,HIV prevalence,15-49 years
2076,Status quo,TotHIV15,3172628,3432554.75,2953497.5,Total living with HIV,15+ years
2076,Status quo,TotHIV15to49,400006.9,475153.525,307862.225,Total living with HIV,15-49 years
2076,Status quo,Total15plus,62763040,62899787.5,62616402.5,Total population,15+ years
2076,Status quo,Total15to49,36471320,36549547.5,36365352.5,Total population,15-49 years
2077,Status quo,ARTcoverage15to49,0.7211767,0.745209625,0.701149375,ART coverage,15-49 years
2077,Status quo,ARTcoverageAdult,0.7950047,0.8015251999999999,0.7872215,ART coverage,15+ years
2077,Status quo,HIVinc15plus,3.829732e-4,4.78878825e-4,2.9048205e-4,HIV incidence,15+ years
2077,Status quo,HIVinc15to49,3.265645e-4,4.27392775e-4,2.087377e-4,HIV incidence,15-49 years
2077,Status quo,IncPrevRatio15plus,0.007509531,0.00869782475,0.00619436625,Incidence:Prevalence ratio,15+ years
2077,Status quo,IncPrevRatio15to49,0.03051283,0.033987155,0.0259976025,Incidence:Prevalence ratio,15-49 years
2077,Status quo,NewAdultHIV,22941.18,28587.630000000005,17466.76,New HIV infections,15-49 years
2077,Status quo,NewHIV15to49,11766.808,15367.99,7548.772499999999,New HIV infections,15+ years
2077,Status quo,Prev15plus,0.04827001,0.05233082,0.04479238000000001,HIV prevalence,15+ years
2077,Status quo,Prev15to49,0.010462176,0.01246964499999999,0.007964326,HIV prevalence,15-49 years
2077,Status quo,TotHIV15,3033210,3290972,2814259.25,Total living with HIV,15+ years
2077,Status quo,TotHIV15to49,381068.5,454790.925,290338.175,Total living with HIV,15-49 years
2077,Status quo,Total15plus,62838070,62975402.5,62690472.5,Total population,15+ years
2077,Status quo,Total15to49,36421180,36499347.5,36315297.5,Total population,15-49 years
2078,Status quo,ARTcoverage15to49,0.7207019,0.745105075,0.700424425,ART coverage,15-49 years
2078,Status quo,ARTcoverageAdult,0.7949656,0.8016298,0.7870671,ART coverage,15+ years
