intervention_year,indicator,year,parameter_set,scenario,value
2030,Number1stHIVtestsPos,2002,1,intervention,222536
2030,Number1stHIVtestsPos,2002,1,baseline,222536
2030,Number1stHIVtestsPos,2002,2,intervention,226176
2030,Number1stHIVtestsPos,2002,2,baseline,226176
2030,Number1stHIVtestsPos,2003,1,intervention,251617
2030,Number1stHIVtestsPos,2003,1,baseline,251617
2030,Number1stHIVtestsPos,2003,2,intervention,254673
2030,Number1stHIVtestsPos,2003,2,baseline,254673
2030,Number1stHIVtestsPos,2004,1,intervention,291441
2030,Number1stHIVtestsPos,2004,1,baseline,291441
2030,Number1stHIVtestsPos,2004,2,intervention,294375
2030,Number1stHIVtestsPos,2004,2,baseline,294375
2030,Number1stHIVtestsPos,2005,1,intervention,413369
2030,Number1stHIVtestsPos,2005,1,baseline,413369
2030,Number1stHIVtestsPos,2005,2,intervention,417071
2030,Number1stHIVtestsPos,2005,2,baseline,417071
2030,Number1stHIVtestsPos,2006,1,intervention,491614
2030,Number1stHIVtestsPos,2006,1,baseline,491614
2030,Number1stHIVtestsPos,2006,2,intervention,495618
2030,Number1stHIVtestsPos,2006,2,baseline,495618
2030,Number1stHIVtestsPos,2007,1,intervention,529713
2030,Number1stHIVtestsPos,2007,1,baseline,529713
2030,Number1stHIVtestsPos,2007,2,intervention,535116
2030,Number1stHIVtestsPos,2007,2,baseline,535116
2030,Number1stHIVtestsPos,2008,1,intervention,537836
2030,Number1stHIVtestsPos,2008,1,baseline,537836
2030,Number1stHIVtestsPos,2008,2,intervention,545988
2030,Number1stHIVtestsPos,2008,2,baseline,545988
2030,Number1stHIVtestsPos,2009,1,intervention,772500
2030,Number1stHIVtestsPos,2009,1,baseline,772500
2030,Number1stHIVtestsPos,2009,2,intervention,793879
2030,Number1stHIVtestsPos,2009,2,baseline,793879
2030,Number1stHIVtestsPos,2010,1,intervention,735506
2030,Number1stHIVtestsPos,2010,1,baseline,735506
2030,Number1stHIVtestsPos,2010,2,intervention,753915
2030,Number1stHIVtestsPos,2010,2,baseline,753915
2030,Number1stHIVtestsPos,2011,1,intervention,585555
2030,Number1stHIVtestsPos,2011,1,baseline,585555
2030,Number1stHIVtestsPos,2011,2,intervention,592955
2030,Number1stHIVtestsPos,2011,2,baseline,592955
2030,Number1stHIVtestsPos,2012,1,intervention,499844
2030,Number1stHIVtestsPos,2012,1,baseline,499844
2030,Number1stHIVtestsPos,2012,2,intervention,501615
2030,Number1stHIVtestsPos,2012,2,baseline,501615
2030,Number1stHIVtestsPos,2013,1,intervention,399447
2030,Number1stHIVtestsPos,2013,1,baseline,399447
2030,Number1stHIVtestsPos,2013,2,intervention,396061
2030,Number1stHIVtestsPos,2013,2,baseline,396061
2030,Number1stHIVtestsPos,2014,1,intervention,405238
2030,Number1stHIVtestsPos,2014,1,baseline,405238
2030,Number1stHIVtestsPos,2014,2,intervention,401469
2030,Number1stHIVtestsPos,2014,2,baseline,401469
2030,Number1stHIVtestsPos,2015,1,intervention,416497
2030,Number1stHIVtestsPos,2015,1,baseline,416497
2030,Number1stHIVtestsPos,2015,2,intervention,412760
2030,Number1stHIVtestsPos,2015,2,baseline,412760
2030,Number1stHIVtestsPos,2016,1,intervention,377794
2030,Number1stHIVtestsPos,2016,1,baseline,377794
2030,Number1stHIVtestsPos,2016,2,intervention,374058
2030,Number1stHIVtestsPos,2016,2,baseline,374058
2030,Number1stHIVtestsPos,2017,1,intervention,323531
2030,Number1stHIVtestsPos,2017,1,baseline,323531
2030,Number1stHIVtestsPos,2017,2,intervention,319376
2030,Number1stHIVtestsPos,2017,2,baseline,319376
2030,Number1stHIVtestsPos,2018,1,intervention,299064
2030,Number1stHIVtestsPos,2018,1,baseline,299064
2030,Number1stHIVtestsPos,2018,2,intervention,295386
2030,Number1stHIVtestsPos,2018,2,baseline,295386
2030,Number1stHIVtestsPos,2019,1,intervention,295638
2030,Number1stHIVtestsPos,2019,1,baseline,295638
2030,Number1stHIVtestsPos,2019,2,intervention,293353
2030,Number1stHIVtestsPos,2019,2,baseline,293353
2030,Number1stHIVtestsPos,2020,1,intervention,208892
2030,Number1stHIVtestsPos,2020,1,baseline,208892
2030,Number1stHIVtestsPos,2020,2,intervention,206275
2030,Number1stHIVtestsPos,2020,2,baseline,206275
2030,Number1stHIVtestsPos,2021,1,intervention,216802
2030,Number1stHIVtestsPos,2021,1,baseline,216802
2030,Number1stHIVtestsPos,2021,2,intervention,197019
2030,Number1stHIVtestsPos,2021,2,baseline,197019
2030,Number1stHIVtestsPos,2022,1,intervention,216113
2030,Number1stHIVtestsPos,2022,1,baseline,216113
2030,Number1stHIVtestsPos,2022,2,intervention,199487
2030,Number1stHIVtestsPos,2022,2,baseline,199487
2030,Number1stHIVtestsPos,2023,1,intervention,195461
2030,Number1stHIVtestsPos,2023,1,baseline,195461
2030,Number1stHIVtestsPos,2023,2,intervention,187135
2030,Number1stHIVtestsPos,2023,2,baseline,187135
2030,Number1stHIVtestsPos,2024,1,intervention,181204
2030,Number1stHIVtestsPos,2024,1,baseline,181204
2030,Number1stHIVtestsPos,2024,2,intervention,176303
2030,Number1stHIVtestsPos,2024,2,baseline,176303
2030,Number1stHIVtestsPos,2025,1,intervention,171368
2030,Number1stHIVtestsPos,2025,1,baseline,171368
2030,Number1stHIVtestsPos,2025,2,intervention,167784
2030,Number1stHIVtestsPos,2025,2,baseline,167784
2030,Number1stHIVtestsPos,2026,1,intervention,164026
2030,Number1stHIVtestsPos,2026,1,baseline,164026
2030,Number1stHIVtestsPos,2026,2,intervention,160900
2030,Number1stHIVtestsPos,2026,2,baseline,160900
2030,Number1stHIVtestsPos,2027,1,intervention,158094
2030,Number1stHIVtestsPos,2027,1,baseline,158094
2030,Number1stHIVtestsPos,2027,2,intervention,155049
2030,Number1stHIVtestsPos,2027,2,baseline,155049
2030,Number1stHIVtestsPos,2028,1,intervention,152895
2030,Number1stHIVtestsPos,2028,1,baseline,152895
2030,Number1stHIVtestsPos,2028,2,intervention,149780
2030,Number1stHIVtestsPos,2028,2,baseline,149780
2030,Number1stHIVtestsPos,2029,1,intervention,148009
2030,Number1stHIVtestsPos,2029,1,baseline,148009
2030,Number1stHIVtestsPos,2029,2,intervention,144775
2030,Number1stHIVtestsPos,2029,2,baseline,144775
2030,Number1stHIVtestsPos,2030,1,intervention,45508.7
2030,Number1stHIVtestsPos,2030,1,baseline,143248
2030,Number1stHIVtestsPos,2030,2,intervention,48445.3
2030,Number1stHIVtestsPos,2030,2,baseline,139884
2030,Number1stHIVtestsPos,2031,1,intervention,59384.9
2030,Number1stHIVtestsPos,2031,1,baseline,138564
2030,Number1stHIVtestsPos,2031,2,intervention,60892.6
2030,Number1stHIVtestsPos,2031,2,baseline,135068
2030,Number1stHIVtestsPos,2032,1,intervention,73544.4
2030,Number1stHIVtestsPos,2032,1,baseline,133925
2030,Number1stHIVtestsPos,2032,2,intervention,73618.2
2030,Number1stHIVtestsPos,2032,2,baseline,130300
2030,Number1stHIVtestsPos,2033,1,intervention,86024.7
2030,Number1stHIVtestsPos,2033,1,baseline,129326
2030,Number1stHIVtestsPos,2033,2,intervention,84768.8
2030,Number1stHIVtestsPos,2033,2,baseline,125580
2030,Number1stHIVtestsPos,2034,1,intervention,96384.6
2030,Number1stHIVtestsPos,2034,1,baseline,124773
2030,Number1stHIVtestsPos,2034,2,intervention,93979.5
2030,Number1stHIVtestsPos,2034,2,baseline,120917
2030,Number1stHIVtestsPos,2035,1,intervention,104562
2030,Number1stHIVtestsPos,2035,1,baseline,120282
2030,Number1stHIVtestsPos,2035,2,intervention,101193
2030,Number1stHIVtestsPos,2035,2,baseline,116331
2030,Number1stHIVtestsPos,2036,1,intervention,110714
2030,Number1stHIVtestsPos,2036,1,baseline,115871
2030,Number1stHIVtestsPos,2036,2,intervention,106541
2030,Number1stHIVtestsPos,2036,2,baseline,111844
2030,Number1stHIVtestsPos,2037,1,intervention,115127
2030,Number1stHIVtestsPos,2037,1,baseline,111559
2030,Number1stHIVtestsPos,2037,2,intervention,110270
2030,Number1stHIVtestsPos,2037,2,baseline,107472
2030,Number1stHIVtestsPos,2038,1,intervention,118127
2030,Number1stHIVtestsPos,2038,1,baseline,107364
2030,Number1stHIVtestsPos,2038,2,intervention,112664
2030,Number1stHIVtestsPos,2038,2,baseline,103234
2030,Number1stHIVtestsPos,2039,1,intervention,120014
2030,Number1stHIVtestsPos,2039,1,baseline,103303
2030,Number1stHIVtestsPos,2039,2,intervention,113996
2030,Number1stHIVtestsPos,2039,2,baseline,99142.3
2030,Number1stHIVtestsPos,2040,1,intervention,121045
2030,Number1stHIVtestsPos,2040,1,baseline,99385.9
2030,Number1stHIVtestsPos,2040,2,intervention,114503
2030,Number1stHIVtestsPos,2040,2,baseline,95207.6
2030,Number1stHIVtestsPos,2041,1,intervention,121424
2030,Number1stHIVtestsPos,2041,1,baseline,95620.8
2030,Number1stHIVtestsPos,2041,2,intervention,114382
2030,Number1stHIVtestsPos,2041,2,baseline,91435.5
2030,Number1stHIVtestsPos,2042,1,intervention,121315
2030,Number1stHIVtestsPos,2042,1,baseline,92008
2030,Number1stHIVtestsPos,2042,2,intervention,113790
2030,Number1stHIVtestsPos,2042,2,baseline,87824.8
2030,Number1stHIVtestsPos,2043,1,intervention,120841
2030,Number1stHIVtestsPos,2043,1,baseline,88542.9
2030,Number1stHIVtestsPos,2043,2,intervention,112849
2030,Number1stHIVtestsPos,2043,2,baseline,84370.5
2030,Number1stHIVtestsPos,2044,1,intervention,120098
2030,Number1stHIVtestsPos,2044,1,baseline,85220.9
2030,Number1stHIVtestsPos,2044,2,intervention,111654
2030,Number1stHIVtestsPos,2044,2,baseline,81066.9
2030,Number1stHIVtestsPos,2045,1,intervention,119161
2030,Number1stHIVtestsPos,2045,1,baseline,82038
2030,Number1stHIVtestsPos,2045,2,intervention,110279
2030,Number1stHIVtestsPos,2045,2,baseline,77908.9
2030,Number1stHIVtestsPos,2046,1,intervention,118086
2030,Number1stHIVtestsPos,2046,1,baseline,78988.5
2030,Number1stHIVtestsPos,2046,2,intervention,108783
2030,Number1stHIVtestsPos,2046,2,baseline,74890.1
2030,Number1stHIVtestsPos,2047,1,intervention,116917
2030,Number1stHIVtestsPos,2047,1,baseline,76064.6
2030,Number1stHIVtestsPos,2047,2,intervention,107207
2030,Number1stHIVtestsPos,2047,2,baseline,72002.6
2030,Number1stHIVtestsPos,2048,1,intervention,115685
2030,Number1stHIVtestsPos,2048,1,baseline,73258.4
2030,Number1stHIVtestsPos,2048,2,intervention,105585
2030,Number1stHIVtestsPos,2048,2,baseline,69237.8
2030,Number1stHIVtestsPos,2049,1,intervention,114412
2030,Number1stHIVtestsPos,2049,1,baseline,70562.7
2030,Number1stHIVtestsPos,2049,2,intervention,103938
2030,Number1stHIVtestsPos,2049,2,baseline,66588.2
2030,Number1stHIVtestsPos,2050,1,intervention,113116
2030,Number1stHIVtestsPos,2050,1,baseline,67971.6
2030,Number1stHIVtestsPos,2050,2,intervention,102286
2030,Number1stHIVtestsPos,2050,2,baseline,64047
2030,Number1stHIVtestsPos,2051,1,intervention,111812
2030,Number1stHIVtestsPos,2051,1,baseline,65479.3
2030,Number1stHIVtestsPos,2051,2,intervention,100641
2030,Number1stHIVtestsPos,2051,2,baseline,61608
2030,Number1stHIVtestsPos,2052,1,intervention,110509
2030,Number1stHIVtestsPos,2052,1,baseline,63080.3
2030,Number1stHIVtestsPos,2052,2,intervention,99014.3
2030,Number1stHIVtestsPos,2052,2,baseline,59265.3
2030,Number1stHIVtestsPos,2053,1,intervention,109216
2030,Number1stHIVtestsPos,2053,1,baseline,60769.8
2030,Number1stHIVtestsPos,2053,2,intervention,97412.8
2030,Number1stHIVtestsPos,2053,2,baseline,57013.9
2030,Number1stHIVtestsPos,2054,1,intervention,107940
2030,Number1stHIVtestsPos,2054,1,baseline,58543.2
2030,Number1stHIVtestsPos,2054,2,intervention,95842.6
2030,Number1stHIVtestsPos,2054,2,baseline,54848.8
2030,Number1stHIVtestsPos,2055,1,intervention,106684
2030,Number1stHIVtestsPos,2055,1,baseline,56396.1
2030,Number1stHIVtestsPos,2055,2,intervention,94307.4
2030,Number1stHIVtestsPos,2055,2,baseline,52765.4
2030,Number1stHIVtestsPos,2056,1,intervention,105452
2030,Number1stHIVtestsPos,2056,1,baseline,54324.3
2030,Number1stHIVtestsPos,2056,2,intervention,92809.7
2030,Number1stHIVtestsPos,2056,2,baseline,50759.4
2030,Number1stHIVtestsPos,2057,1,intervention,104247
2030,Number1stHIVtestsPos,2057,1,baseline,52324
2030,Number1stHIVtestsPos,2057,2,intervention,91351
2030,Number1stHIVtestsPos,2057,2,baseline,48826.8
2030,Number1stHIVtestsPos,2058,1,intervention,103068
2030,Number1stHIVtestsPos,2058,1,baseline,50391.2
2030,Number1stHIVtestsPos,2058,2,intervention,89931
2030,Number1stHIVtestsPos,2058,2,baseline,46963.5
2030,Number1stHIVtestsPos,2059,1,intervention,101917
2030,Number1stHIVtestsPos,2059,1,baseline,48522.3
2030,Number1stHIVtestsPos,2059,2,intervention,88549.1
2030,Number1stHIVtestsPos,2059,2,baseline,45166.1
2030,Number1stHIVtestsPos,2060,1,intervention,100793
2030,Number1stHIVtestsPos,2060,1,baseline,46714.4
2030,Number1stHIVtestsPos,2060,2,intervention,87204.5
2030,Number1stHIVtestsPos,2060,2,baseline,43431.4
2030,Number1stHIVtestsPos,2061,1,intervention,99695.9
2030,Number1stHIVtestsPos,2061,1,baseline,44964.6
2030,Number1stHIVtestsPos,2061,2,intervention,85896.1
2030,Number1stHIVtestsPos,2061,2,baseline,41756.6
2030,Number1stHIVtestsPos,2062,1,intervention,98625.5
2030,Number1stHIVtestsPos,2062,1,baseline,43270.6
2030,Number1stHIVtestsPos,2062,2,intervention,84622.7
2030,Number1stHIVtestsPos,2062,2,baseline,40139.2
2030,Number1stHIVtestsPos,2063,1,intervention,97581.1
2030,Number1stHIVtestsPos,2063,1,baseline,41630.3
2030,Number1stHIVtestsPos,2063,2,intervention,83382.8
2030,Number1stHIVtestsPos,2063,2,baseline,38577.2
2030,Number1stHIVtestsPos,2064,1,intervention,96561.6
2030,Number1stHIVtestsPos,2064,1,baseline,40042.2
2030,Number1stHIVtestsPos,2064,2,intervention,82174.7
2030,Number1stHIVtestsPos,2064,2,baseline,37068.9
2030,Number1stHIVtestsPos,2065,1,intervention,95565.3
2030,Number1stHIVtestsPos,2065,1,baseline,38504.7
2030,Number1stHIVtestsPos,2065,2,intervention,80996.5
2030,Number1stHIVtestsPos,2065,2,baseline,35612.6
2030,Number1stHIVtestsPos,2066,1,intervention,94591
2030,Number1stHIVtestsPos,2066,1,baseline,37016.8
2030,Number1stHIVtestsPos,2066,2,intervention,79846.6
2030,Number1stHIVtestsPos,2066,2,baseline,34207.2
2030,Number1stHIVtestsPos,2067,1,intervention,93637.9
2030,Number1stHIVtestsPos,2067,1,baseline,35577.6
2030,Number1stHIVtestsPos,2067,2,intervention,78724.1
2030,Number1stHIVtestsPos,2067,2,baseline,32851.6
2030,Number1stHIVtestsPos,2068,1,intervention,92705.3
2030,Number1stHIVtestsPos,2068,1,baseline,34186.2
2030,Number1stHIVtestsPos,2068,2,intervention,77627.9
2030,Number1stHIVtestsPos,2068,2,baseline,31545.1
2030,Number1stHIVtestsPos,2069,1,intervention,91792.6
2030,Number1stHIVtestsPos,2069,1,baseline,32842.2
2030,Number1stHIVtestsPos,2069,2,intervention,76557.5
2030,Number1stHIVtestsPos,2069,2,baseline,30286.9
2030,Number1stHIVtestsPos,2070,1,intervention,90899
2030,Number1stHIVtestsPos,2070,1,baseline,31544.8
2030,Number1stHIVtestsPos,2070,2,intervention,75512.2
2030,Number1stHIVtestsPos,2070,2,baseline,29076.1
2030,StartingARTtot,1985,1,intervention,0
2030,StartingARTtot,1985,1,baseline,0
2030,StartingARTtot,1985,2,intervention,0
2030,StartingARTtot,1985,2,baseline,0
2030,StartingARTtot,1986,1,intervention,0
2030,StartingARTtot,1986,1,baseline,0
2030,StartingARTtot,1986,2,intervention,0
2030,StartingARTtot,1986,2,baseline,0
2030,StartingARTtot,1987,1,intervention,0
2030,StartingARTtot,1987,1,baseline,0
2030,StartingARTtot,1987,2,intervention,0
2030,StartingARTtot,1987,2,baseline,0
2030,StartingARTtot,1988,1,intervention,0
2030,StartingARTtot,1988,1,baseline,0
2030,StartingARTtot,1988,2,intervention,0
2030,StartingARTtot,1988,2,baseline,0
2030,StartingARTtot,1989,1,intervention,0
2030,StartingARTtot,1989,1,baseline,0
2030,StartingARTtot,1989,2,intervention,0
2030,StartingARTtot,1989,2,baseline,0
2030,StartingARTtot,1990,1,intervention,0
2030,StartingARTtot,1990,1,baseline,0
2030,StartingARTtot,1990,2,intervention,0
2030,StartingARTtot,1990,2,baseline,0
2030,StartingARTtot,1991,1,intervention,0
2030,StartingARTtot,1991,1,baseline,0
2030,StartingARTtot,1991,2,intervention,0
2030,StartingARTtot,1991,2,baseline,0
2030,StartingARTtot,1992,1,intervention,0
2030,StartingARTtot,1992,1,baseline,0
2030,StartingARTtot,1992,2,intervention,0
2030,StartingARTtot,1992,2,baseline,0
2030,StartingARTtot,1993,1,intervention,0
2030,StartingARTtot,1993,1,baseline,0
2030,StartingARTtot,1993,2,intervention,0
2030,StartingARTtot,1993,2,baseline,0
2030,StartingARTtot,1994,1,intervention,0
2030,StartingARTtot,1994,1,baseline,0
2030,StartingARTtot,1994,2,intervention,0
2030,StartingARTtot,1994,2,baseline,0
2030,StartingARTtot,1995,1,intervention,0
2030,StartingARTtot,1995,1,baseline,0
2030,StartingARTtot,1995,2,intervention,0
2030,StartingARTtot,1995,2,baseline,0
2030,StartingARTtot,1996,1,intervention,0
2030,StartingARTtot,1996,1,baseline,0
2030,StartingARTtot,1996,2,intervention,0
2030,StartingARTtot,1996,2,baseline,0
2030,StartingARTtot,1997,1,intervention,0
2030,StartingARTtot,1997,1,baseline,0
2030,StartingARTtot,1997,2,intervention,0
2030,StartingARTtot,1997,2,baseline,0
2030,StartingARTtot,1998,1,intervention,0
2030,StartingARTtot,1998,1,baseline,0
2030,StartingARTtot,1998,2,intervention,0
2030,StartingARTtot,1998,2,baseline,0
2030,StartingARTtot,1999,1,intervention,0
2030,StartingARTtot,1999,1,baseline,0
2030,StartingARTtot,1999,2,intervention,0
2030,StartingARTtot,1999,2,baseline,0
2030,StartingARTtot,2000,1,intervention,7819.11
2030,StartingARTtot,2000,1,baseline,7819.11
2030,StartingARTtot,2000,2,intervention,7801.13
2030,StartingARTtot,2000,2,baseline,7801.13
2030,StartingARTtot,2001,1,intervention,10209.9
2030,StartingARTtot,2001,1,baseline,10209.9
2030,StartingARTtot,2001,2,intervention,10185.4
2030,StartingARTtot,2001,2,baseline,10185.4
2030,StartingARTtot,2002,1,intervention,13040.7
2030,StartingARTtot,2002,1,baseline,13040.7
2030,StartingARTtot,2002,2,intervention,13016.1
2030,StartingARTtot,2002,2,baseline,13016.1
2030,StartingARTtot,2003,1,intervention,16398.8
2030,StartingARTtot,2003,1,baseline,16398.8
2030,StartingARTtot,2003,2,intervention,16372.9
2030,StartingARTtot,2003,2,baseline,16372.9
2030,StartingARTtot,2004,1,intervention,79524.7
2030,StartingARTtot,2004,1,baseline,79524.7
2030,StartingARTtot,2004,2,intervention,79484
2030,StartingARTtot,2004,2,baseline,79484
2030,StartingARTtot,2005,1,intervention,129558
2030,StartingARTtot,2005,1,baseline,129558
2030,StartingARTtot,2005,2,intervention,129488
2030,StartingARTtot,2005,2,baseline,129488
2030,StartingARTtot,2006,1,intervention,195391
2030,StartingARTtot,2006,1,baseline,195391
2030,StartingARTtot,2006,2,intervention,195473
2030,StartingARTtot,2006,2,baseline,195473
2030,StartingARTtot,2007,1,intervention,266466
2030,StartingARTtot,2007,1,baseline,266466
2030,StartingARTtot,2007,2,intervention,266773
2030,StartingARTtot,2007,2,baseline,266773
2030,StartingARTtot,2008,1,intervention,326998
2030,StartingARTtot,2008,1,baseline,326998
2030,StartingARTtot,2008,2,intervention,327418
2030,StartingARTtot,2008,2,baseline,327418
2030,StartingARTtot,2009,1,intervention,443767
2030,StartingARTtot,2009,1,baseline,443767
2030,StartingARTtot,2009,2,intervention,444402
2030,StartingARTtot,2009,2,baseline,444402
2030,StartingARTtot,2010,1,intervention,563170
2030,StartingARTtot,2010,1,baseline,563170
2030,StartingARTtot,2010,2,intervention,563369
2030,StartingARTtot,2010,2,baseline,563369
2030,StartingARTtot,2011,1,intervention,684451
2030,StartingARTtot,2011,1,baseline,684451
2030,StartingARTtot,2011,2,intervention,684713
2030,StartingARTtot,2011,2,baseline,684713
2030,StartingARTtot,2012,1,intervention,657372
2030,StartingARTtot,2012,1,baseline,657372
2030,StartingARTtot,2012,2,intervention,659077
2030,StartingARTtot,2012,2,baseline,659077
2030,StartingARTtot,2013,1,intervention,538130
2030,StartingARTtot,2013,1,baseline,538130
2030,StartingARTtot,2013,2,intervention,538728
2030,StartingARTtot,2013,2,baseline,538728
2030,StartingARTtot,2014,1,intervention,581737
2030,StartingARTtot,2014,1,baseline,581737
2030,StartingARTtot,2014,2,intervention,581946
2030,StartingARTtot,2014,2,baseline,581946
2030,StartingARTtot,2015,1,intervention,610279
2030,StartingARTtot,2015,1,baseline,610279
2030,StartingARTtot,2015,2,intervention,609998
2030,StartingARTtot,2015,2,baseline,609998
2030,StartingARTtot,2016,1,intervention,711426
2030,StartingARTtot,2016,1,baseline,711426
2030,StartingARTtot,2016,2,intervention,713262
2030,StartingARTtot,2016,2,baseline,713262
2030,StartingARTtot,2017,1,intervention,584022
2030,StartingARTtot,2017,1,baseline,584022
2030,StartingARTtot,2017,2,intervention,586201
2030,StartingARTtot,2017,2,baseline,586201
2030,StartingARTtot,2018,1,intervention,480910
2030,StartingARTtot,2018,1,baseline,480910
2030,StartingARTtot,2018,2,intervention,482858
2030,StartingARTtot,2018,2,baseline,482858
2030,StartingARTtot,2019,1,intervention,405986
2030,StartingARTtot,2019,1,baseline,405986
2030,StartingARTtot,2019,2,intervention,407841
2030,StartingARTtot,2019,2,baseline,407841
2030,StartingARTtot,2020,1,intervention,278328
2030,StartingARTtot,2020,1,baseline,278328
2030,StartingARTtot,2020,2,intervention,279242
2030,StartingARTtot,2020,2,baseline,279242
2030,StartingARTtot,2021,1,intervention,252848
2030,StartingARTtot,2021,1,baseline,252848
2030,StartingARTtot,2021,2,intervention,254880
2030,StartingARTtot,2021,2,baseline,254880
2030,StartingARTtot,2022,1,intervention,245682
2030,StartingARTtot,2022,1,baseline,245682
2030,StartingARTtot,2022,2,intervention,249247
2030,StartingARTtot,2022,2,baseline,249247
2030,StartingARTtot,2023,1,intervention,222575
2030,StartingARTtot,2023,1,baseline,222575
2030,StartingARTtot,2023,2,intervention,233430
2030,StartingARTtot,2023,2,baseline,233430
2030,StartingARTtot,2024,1,intervention,204948
2030,StartingARTtot,2024,1,baseline,204948
2030,StartingARTtot,2024,2,intervention,210840
2030,StartingARTtot,2024,2,baseline,210840
2030,StartingARTtot,2025,1,intervention,190439
2030,StartingARTtot,2025,1,baseline,190439
2030,StartingARTtot,2025,2,intervention,193833
2030,StartingARTtot,2025,2,baseline,193833
2030,StartingARTtot,2026,1,intervention,178905
2030,StartingARTtot,2026,1,baseline,178905
2030,StartingARTtot,2026,2,intervention,180818
2030,StartingARTtot,2026,2,baseline,180818
2030,StartingARTtot,2027,1,intervention,169653
2030,StartingARTtot,2027,1,baseline,169653
2030,StartingARTtot,2027,2,intervention,170553
2030,StartingARTtot,2027,2,baseline,170553
2030,StartingARTtot,2028,1,intervention,162054
2030,StartingARTtot,2028,1,baseline,162054
2030,StartingARTtot,2028,2,intervention,162177
2030,StartingARTtot,2028,2,baseline,162177
2030,StartingARTtot,2029,1,intervention,155561
2030,StartingARTtot,2029,1,baseline,155561
