"intervention_year","year","parameter_set","scenario","indicator","value"
"2040",2012,1,"intervention","TotProtSexActs",144415000
"2040",2012,1,"intervention","SWsexActsProt",60561300
"2040",2012,1,"intervention","TotalAIDSdeathsadult",100500.9
"2040",2012,1,"intervention","CondomUsage",28.4703507364262
"2040",2012,1,"intervention","FSWCondomUsage",80.676221673676
"2040",2012,1,"intervention","PctSexActsSW",14.7989243898929
"2040",2012,1,"intervention","PctProtSexActsSW",41.9356022573832
"2040",2012,1,"baseline","TotalHIVtests",10058100
"2040",2012,1,"baseline","NewAdultHIV",344731
"2040",2012,1,"baseline","AIDSdeathsAdultM",50529.8
"2040",2012,1,"baseline","AIDSdeathsAdultF",49971.1
"2040",2012,1,"baseline","TotSexActs",507247000
"2040",2012,1,"baseline","SWsexActs",75067100
"2040",2012,1,"baseline","TotProtSexActs",144415000
"2040",2012,1,"baseline","SWsexActsProt",60561300
"2040",2012,1,"baseline","TotalAIDSdeathsadult",100500.9
"2040",2012,1,"baseline","CondomUsage",28.4703507364262
"2040",2012,1,"baseline","FSWCondomUsage",80.676221673676
"2040",2012,1,"baseline","PctSexActsSW",14.7989243898929
"2040",2012,1,"baseline","PctProtSexActsSW",41.9356022573832
"2040",2012,2,"intervention","TotalHIVtests",10024700
"2040",2012,2,"intervention","NewAdultHIV",338011
"2040",2012,2,"intervention","AIDSdeathsAdultM",48404.4
"2040",2012,2,"intervention","AIDSdeathsAdultF",48583.8
"2040",2012,2,"intervention","TotSexActs",494611000
"2040",2012,2,"intervention","SWsexActs",76054900
"2040",2012,2,"intervention","TotProtSexActs",139042000
"2040",2012,2,"intervention","SWsexActsProt",60845100
"2040",2012,2,"intervention","TotalAIDSdeathsadult",96988.2
"2040",2012,2,"intervention","CondomUsage",28.1113845021643
"2040",2012,2,"intervention","FSWCondomUsage",80.0015515108165
"2040",2012,2,"intervention","PctSexActsSW",15.3767101823453
"2040",2012,2,"intervention","PctProtSexActsSW",43.7602307216524
"2040",2012,2,"baseline","TotalHIVtests",10024700
"2040",2012,2,"baseline","NewAdultHIV",338011
"2040",2012,2,"baseline","AIDSdeathsAdultM",48404.4
"2040",2012,2,"baseline","AIDSdeathsAdultF",48583.8
"2040",2012,2,"baseline","TotSexActs",494611000
"2040",2012,2,"baseline","SWsexActs",76054900
"2040",2012,2,"baseline","TotProtSexActs",139042000
"2040",2012,2,"baseline","SWsexActsProt",60845100
"2040",2012,2,"baseline","TotalAIDSdeathsadult",96988.2
"2040",2012,2,"baseline","CondomUsage",28.1113845021643
"2040",2012,2,"baseline","FSWCondomUsage",80.0015515108165
"2040",2012,2,"baseline","PctSexActsSW",15.3767101823453
"2040",2012,2,"baseline","PctProtSexActsSW",43.7602307216524
"2040",2013,1,"intervention","TotalHIVtests",8359420
"2040",2013,1,"intervention","NewAdultHIV",327405
"2040",2013,1,"intervention","AIDSdeathsAdultM",44594
"2040",2013,1,"intervention","AIDSdeathsAdultF",41703.4
"2040",2013,1,"intervention","TotSexActs",516076000
"2040",2013,1,"intervention","SWsexActs",78589500
"2040",2013,1,"intervention","TotProtSexActs",148205000
"2040",2013,1,"intervention","SWsexActsProt",63424700
"2040",2013,1,"intervention","TotalAIDSdeathsadult",86297.4
"2040",2013,1,"intervention","CondomUsage",28.7176694905402
"2040",2013,1,"intervention","FSWCondomUsage",80.7037835843211
"2040",2013,1,"intervention","PctSexActsSW",15.228280330804
"2040",2013,1,"intervention","PctProtSexActsSW",42.7952498228805
"2040",2013,1,"baseline","TotalHIVtests",8359420
"2040",2013,1,"baseline","NewAdultHIV",327405
"2040",2013,1,"baseline","AIDSdeathsAdultM",44594
"2040",2013,1,"baseline","AIDSdeathsAdultF",41703.4
"2040",2013,1,"baseline","TotSexActs",516076000
"2040",2013,1,"baseline","SWsexActs",78589500
"2040",2013,1,"baseline","TotProtSexActs",148205000
"2040",2013,1,"baseline","SWsexActsProt",63424700
"2040",2013,1,"baseline","TotalAIDSdeathsadult",86297.4
"2040",2013,1,"baseline","CondomUsage",28.7176694905402
"2040",2013,1,"baseline","FSWCondomUsage",80.7037835843211
"2040",2013,1,"baseline","PctSexActsSW",15.228280330804
"2040",2013,1,"baseline","PctProtSexActsSW",42.7952498228805
"2040",2013,2,"intervention","TotalHIVtests",8340620
"2040",2013,2,"intervention","NewAdultHIV",321258
"2040",2013,2,"intervention","AIDSdeathsAdultM",43327.2
"2040",2013,2,"intervention","AIDSdeathsAdultF",41166.7
"2040",2013,2,"intervention","TotSexActs",502913000
"2040",2013,2,"intervention","SWsexActs",79566000
"2040",2013,2,"intervention","TotProtSexActs",142641000
"2040",2013,2,"intervention","SWsexActsProt",63676100
"2040",2013,2,"intervention","TotalAIDSdeathsadult",84493.9
"2040",2013,2,"intervention","CondomUsage",28.3629574101286
"2040",2013,2,"intervention","FSWCondomUsage",80.0292838649675
"2040",2013,2,"intervention","PctSexActsSW",15.8210266984548
"2040",2013,2,"intervention","PctProtSexActsSW",44.6408115478719
"2040",2013,2,"baseline","TotalHIVtests",8340620
"2040",2013,2,"baseline","NewAdultHIV",321258
"2040",2013,2,"baseline","AIDSdeathsAdultM",43327.2
"2040",2013,2,"baseline","AIDSdeathsAdultF",41166.7
"2040",2013,2,"baseline","TotSexActs",502913000
"2040",2013,2,"baseline","SWsexActs",79566000
"2040",2013,2,"baseline","TotProtSexActs",142641000
"2040",2013,2,"baseline","SWsexActsProt",63676100
"2040",2013,2,"baseline","TotalAIDSdeathsadult",84493.9
"2040",2013,2,"baseline","CondomUsage",28.3629574101286
"2040",2013,2,"baseline","FSWCondomUsage",80.0292838649675
"2040",2013,2,"baseline","PctSexActsSW",15.8210266984548
"2040",2013,2,"baseline","PctProtSexActsSW",44.6408115478719
"2040",2014,1,"intervention","TotalHIVtests",9695760
"2040",2014,1,"intervention","NewAdultHIV",309317
"2040",2014,1,"intervention","AIDSdeathsAdultM",41177.3
"2040",2014,1,"intervention","AIDSdeathsAdultF",36358.1
"2040",2014,1,"intervention","TotSexActs",524872000
"2040",2014,1,"intervention","SWsexActs",82315800
"2040",2014,1,"intervention","TotProtSexActs",152128000
"2040",2014,1,"intervention","SWsexActsProt",66463900
"2040",2014,1,"intervention","TotalAIDSdeathsadult",77535.4
"2040",2014,1,"intervention","CondomUsage",28.9838284381716
"2040",2014,1,"intervention","FSWCondomUsage",80.7425791889285
"2040",2014,1,"intervention","PctSexActsSW",15.683023670533
"2040",2014,1,"intervention","PctProtSexActsSW",43.6894588767354
"2040",2014,1,"baseline","TotalHIVtests",9695760
"2040",2014,1,"baseline","NewAdultHIV",309317
"2040",2014,1,"baseline","AIDSdeathsAdultM",41177.3
"2040",2014,1,"baseline","AIDSdeathsAdultF",36358.1
"2040",2014,1,"baseline","TotSexActs",524872000
"2040",2014,1,"baseline","SWsexActs",82315800
"2040",2014,1,"baseline","TotProtSexActs",152128000
"2040",2014,1,"baseline","SWsexActsProt",66463900
"2040",2014,1,"baseline","TotalAIDSdeathsadult",77535.4
"2040",2014,1,"baseline","CondomUsage",28.9838284381716
"2040",2014,1,"baseline","FSWCondomUsage",80.7425791889285
"2040",2014,1,"baseline","PctSexActsSW",15.683023670533
"2040",2014,1,"baseline","PctProtSexActsSW",43.6894588767354
"2040",2014,2,"intervention","TotalHIVtests",9673320
"2040",2014,2,"intervention","NewAdultHIV",303591
"2040",2014,2,"intervention","AIDSdeathsAdultM",40310
"2040",2014,2,"intervention","AIDSdeathsAdultF",36152.3
"2040",2014,2,"intervention","TotSexActs",511137000
"2040",2014,2,"intervention","SWsexActs",83259300
"2040",2014,2,"intervention","TotProtSexActs",146353000
"2040",2014,2,"intervention","SWsexActsProt",66664500
"2040",2014,2,"intervention","TotalAIDSdeathsadult",76462.3
"2040",2014,2,"intervention","CondomUsage",28.6328322934947
"2040",2014,2,"intervention","FSWCondomUsage",80.0685328846147
"2040",2014,2,"intervention","PctSexActsSW",16.2890379682942
"2040",2014,2,"intervention","PctProtSexActsSW",45.5504841035032
"2040",2014,2,"baseline","TotalHIVtests",9673320
"2040",2014,2,"baseline","NewAdultHIV",303591
"2040",2014,2,"baseline","AIDSdeathsAdultM",40310
"2040",2014,2,"baseline","AIDSdeathsAdultF",36152.3
"2040",2014,2,"baseline","TotSexActs",511137000
"2040",2014,2,"baseline","SWsexActs",83259300
"2040",2014,2,"baseline","TotProtSexActs",146353000
"2040",2014,2,"baseline","SWsexActsProt",66664500
"2040",2014,2,"baseline","TotalAIDSdeathsadult",76462.3
"2040",2014,2,"baseline","CondomUsage",28.6328322934947
"2040",2014,2,"baseline","FSWCondomUsage",80.0685328846147
"2040",2014,2,"baseline","PctSexActsSW",16.2890379682942
"2040",2014,2,"baseline","PctProtSexActsSW",45.5504841035032
"2040",2015,1,"intervention","TotalHIVtests",12513500
"2040",2015,1,"intervention","NewAdultHIV",295183
"2040",2015,1,"intervention","AIDSdeathsAdultM",38766.6
"2040",2015,1,"intervention","AIDSdeathsAdultF",32996.9
"2040",2015,1,"intervention","TotSexActs",533356000
"2040",2015,1,"intervention","SWsexActs",86087800
"2040",2015,1,"intervention","TotProtSexActs",156052000
"2040",2015,1,"intervention","SWsexActsProt",69554400
"2040",2015,1,"intervention","TotalAIDSdeathsadult",71763.5
"2040",2015,1,"intervention","CondomUsage",29.2585065134732
"2040",2015,1,"intervention","FSWCondomUsage",80.7947235264463
"2040",2015,1,"intervention","PctSexActsSW",16.140776516998
"2040",2015,1,"intervention","PctProtSexActsSW",44.5712967472381
"2040",2015,1,"baseline","TotalHIVtests",12513500
"2040",2015,1,"baseline","NewAdultHIV",295183
"2040",2015,1,"baseline","AIDSdeathsAdultM",38766.6
"2040",2015,1,"baseline","AIDSdeathsAdultF",32996.9
"2040",2015,1,"baseline","TotSexActs",533356000
"2040",2015,1,"baseline","SWsexActs",86087800
"2040",2015,1,"baseline","TotProtSexActs",156052000
"2040",2015,1,"baseline","SWsexActsProt",69554400
"2040",2015,1,"baseline","TotalAIDSdeathsadult",71763.5
"2040",2015,1,"baseline","CondomUsage",29.2585065134732
"2040",2015,1,"baseline","FSWCondomUsage",80.7947235264463
"2040",2015,1,"baseline","PctSexActsSW",16.140776516998
"2040",2015,1,"baseline","PctProtSexActsSW",44.5712967472381
"2040",2015,2,"intervention","TotalHIVtests",12468900
"2040",2015,2,"intervention","NewAdultHIV",289399
"2040",2015,2,"intervention","AIDSdeathsAdultM",38107
"2040",2015,2,"intervention","AIDSdeathsAdultF",32840.9
"2040",2015,2,"intervention","TotSexActs",519053000
"2040",2015,2,"intervention","SWsexActs",87000900
"2040",2015,2,"intervention","TotProtSexActs",150071000
"2040",2015,2,"intervention","SWsexActsProt",69706300
"2040",2015,2,"intervention","TotalAIDSdeathsadult",70947.9
"2040",2015,2,"intervention","CondomUsage",28.9124617331949
"2040",2015,2,"intervention","FSWCondomUsage",80.1213550664419
"2040",2015,2,"intervention","PctSexActsSW",16.7614675187312
"2040",2015,2,"intervention","PctProtSexActsSW",46.4488808630582
"2040",2015,2,"baseline","TotalHIVtests",12468900
"2040",2015,2,"baseline","NewAdultHIV",289399
"2040",2015,2,"baseline","AIDSdeathsAdultM",38107
"2040",2015,2,"baseline","AIDSdeathsAdultF",32840.9
"2040",2015,2,"baseline","TotSexActs",519053000
"2040",2015,2,"baseline","SWsexActs",87000900
"2040",2015,2,"baseline","TotProtSexActs",150071000
"2040",2015,2,"baseline","SWsexActsProt",69706300
"2040",2015,2,"baseline","TotalAIDSdeathsadult",70947.9
"2040",2015,2,"baseline","CondomUsage",28.9124617331949
"2040",2015,2,"baseline","FSWCondomUsage",80.1213550664419
"2040",2015,2,"baseline","PctSexActsSW",16.7614675187312
"2040",2015,2,"baseline","PctProtSexActsSW",46.4488808630582
"2040",2016,1,"intervention","TotalHIVtests",13716200
"2040",2016,1,"intervention","NewAdultHIV",272728
"2040",2016,1,"intervention","AIDSdeathsAdultM",36183.4
"2040",2016,1,"intervention","AIDSdeathsAdultF",30145.5
"2040",2016,1,"intervention","TotSexActs",541541000
"2040",2016,1,"intervention","SWsexActs",89951000
"2040",2016,1,"intervention","TotProtSexActs",160028000
"2040",2016,1,"intervention","SWsexActsProt",72735200
"2040",2016,1,"intervention","TotalAIDSdeathsadult",66328.9
"2040",2016,1,"intervention","CondomUsage",29.5504864820946
"2040",2016,1,"intervention","FSWCondomUsage",80.8609131638336
"2040",2016,1,"intervention","PctSexActsSW",16.6101920260885
"2040",2016,1,"intervention","PctProtSexActsSW",45.4515459794536
"2040",2016,1,"baseline","TotalHIVtests",13716200
"2040",2016,1,"baseline","NewAdultHIV",272728
"2040",2016,1,"baseline","AIDSdeathsAdultM",36183.4
"2040",2016,1,"baseline","AIDSdeathsAdultF",30145.5
"2040",2016,1,"baseline","TotSexActs",541541000
"2040",2016,1,"baseline","SWsexActs",89951000
"2040",2016,1,"baseline","TotProtSexActs",160028000
"2040",2016,1,"baseline","SWsexActsProt",72735200
"2040",2016,1,"baseline","TotalAIDSdeathsadult",66328.9
"2040",2016,1,"baseline","CondomUsage",29.5504864820946
"2040",2016,1,"baseline","FSWCondomUsage",80.8609131638336
"2040",2016,1,"baseline","PctSexActsSW",16.6101920260885
"2040",2016,1,"baseline","PctProtSexActsSW",45.4515459794536
"2040",2016,2,"intervention","TotalHIVtests",13668700
"2040",2016,2,"intervention","NewAdultHIV",267396
"2040",2016,2,"intervention","AIDSdeathsAdultM",35782.8
"2040",2016,2,"intervention","AIDSdeathsAdultF",30065.8
"2040",2016,2,"intervention","TotSexActs",526687000
"2040",2016,2,"intervention","SWsexActs",90828200
"2040",2016,2,"intervention","TotProtSexActs",153844000
"2040",2016,2,"intervention","SWsexActsProt",72833500
"2040",2016,2,"intervention","TotalAIDSdeathsadult",65848.6
"2040",2016,2,"intervention","CondomUsage",29.2097583574305
"2040",2016,2,"intervention","FSWCondomUsage",80.1882014616606
"2040",2016,2,"intervention","PctSexActsSW",17.2451949639919
"2040",2016,2,"intervention","PctProtSexActsSW",47.3424377941291
"2040",2016,2,"baseline","TotalHIVtests",13668700
"2040",2016,2,"baseline","NewAdultHIV",267396
"2040",2016,2,"baseline","AIDSdeathsAdultM",35782.8
"2040",2016,2,"baseline","AIDSdeathsAdultF",30065.8
"2040",2016,2,"baseline","TotSexActs",526687000
"2040",2016,2,"baseline","SWsexActs",90828200
"2040",2016,2,"baseline","TotProtSexActs",153844000
"2040",2016,2,"baseline","SWsexActsProt",72833500
"2040",2016,2,"baseline","TotalAIDSdeathsadult",65848.6
"2040",2016,2,"baseline","CondomUsage",29.2097583574305
"2040",2016,2,"baseline","FSWCondomUsage",80.1882014616606
"2040",2016,2,"baseline","PctSexActsSW",17.2451949639919
"2040",2016,2,"baseline","PctProtSexActsSW",47.3424377941291
"2040",2017,1,"intervention","TotalHIVtests",13172500
"2040",2017,1,"intervention","NewAdultHIV",244465
"2040",2017,1,"intervention","AIDSdeathsAdultM",33212.9
"2040",2017,1,"intervention","AIDSdeathsAdultF",27505.8
"2040",2017,1,"intervention","TotSexActs",549140000
"2040",2017,1,"intervention","SWsexActs",93986700
"2040",2017,1,"intervention","TotProtSexActs",164037000
"2040",2017,1,"intervention","SWsexActsProt",76071600
"2040",2017,1,"intervention","TotalAIDSdeathsadult",60718.7
"2040",2017,1,"intervention","CondomUsage",29.8716174381761
"2040",2017,1,"intervention","FSWCondomUsage",80.9386860055731
"2040",2017,1,"intervention","PctSexActsSW",17.1152529409622
"2040",2017,1,"intervention","PctProtSexActsSW",46.3746593756287
"2040",2017,1,"baseline","TotalHIVtests",13172500
"2040",2017,1,"baseline","NewAdultHIV",244465
"2040",2017,1,"baseline","AIDSdeathsAdultM",33212.9
"2040",2017,1,"baseline","AIDSdeathsAdultF",27505.8
"2040",2017,1,"baseline","TotSexActs",549140000
"2040",2017,1,"baseline","SWsexActs",93986700
"2040",2017,1,"baseline","TotProtSexActs",164037000
"2040",2017,1,"baseline","SWsexActsProt",76071600
"2040",2017,1,"baseline","TotalAIDSdeathsadult",60718.7
"2040",2017,1,"baseline","CondomUsage",29.8716174381761
"2040",2017,1,"baseline","FSWCondomUsage",80.9386860055731
"2040",2017,1,"baseline","PctSexActsSW",17.1152529409622
"2040",2017,1,"baseline","PctProtSexActsSW",46.3746593756287
"2040",2017,2,"intervention","TotalHIVtests",13129700
"2040",2017,2,"intervention","NewAdultHIV",240531
"2040",2017,2,"intervention","AIDSdeathsAdultM",33054.7
"2040",2017,2,"intervention","AIDSdeathsAdultF",27469.6
"2040",2017,2,"intervention","TotSexActs",533763000
"2040",2017,2,"intervention","SWsexActs",94816700
"2040",2017,2,"intervention","TotProtSexActs",157654000
"2040",2017,2,"intervention","SWsexActsProt",76106400
"2040",2017,2,"intervention","TotalAIDSdeathsadult",60524.3
"2040",2017,2,"intervention","CondomUsage",29.5363297943095
"2040",2017,2,"intervention","FSWCondomUsage",80.2668728188178
"2040",2017,2,"intervention","PctSexActsSW",17.7638202722931
"2040",2017,2,"intervention","PctProtSexActsSW",48.2743222499905
"2040",2017,2,"baseline","TotalHIVtests",13129700
"2040",2017,2,"baseline","NewAdultHIV",240531
"2040",2017,2,"baseline","AIDSdeathsAdultM",33054.7
"2040",2017,2,"baseline","AIDSdeathsAdultF",27469.6
"2040",2017,2,"baseline","TotSexActs",533763000
"2040",2017,2,"baseline","SWsexActs",94816700
"2040",2017,2,"baseline","TotProtSexActs",157654000
"2040",2017,2,"baseline","SWsexActsProt",76106400
"2040",2017,2,"baseline","TotalAIDSdeathsadult",60524.3
"2040",2017,2,"baseline","CondomUsage",29.5363297943095
"2040",2017,2,"baseline","FSWCondomUsage",80.2668728188178
"2040",2017,2,"baseline","PctSexActsSW",17.7638202722931
"2040",2017,2,"baseline","PctProtSexActsSW",48.2743222499905
"2040",2018,1,"intervention","TotalHIVtests",14070700
"2040",2018,1,"intervention","NewAdultHIV",225126
"2040",2018,1,"intervention","AIDSdeathsAdultM",30878.3
"2040",2018,1,"intervention","AIDSdeathsAdultF",25255.7
"2040",2018,1,"intervention","TotSexActs",556366000
"2040",2018,1,"intervention","SWsexActs",97931000
"2040",2018,1,"intervention","TotProtSexActs",167961000
"2040",2018,1,"intervention","SWsexActsProt",79344800
"2040",2018,1,"intervention","TotalAIDSdeathsadult",56134
"2040",2018,1,"intervention","CondomUsage",30.1889403737827
"2040",2018,1,"intervention","FSWCondomUsage",81.0211271201152
"2040",2018,1,"intervention","PctSexActsSW",17.6019023448593
"2040",2018,1,"intervention","PctProtSexActsSW",47.2400140508809
"2040",2018,1,"baseline","TotalHIVtests",14070700
"2040",2018,1,"baseline","NewAdultHIV",225126
"2040",2018,1,"baseline","AIDSdeathsAdultM",30878.3
"2040",2018,1,"baseline","AIDSdeathsAdultF",25255.7
"2040",2018,1,"baseline","TotSexActs",556366000
"2040",2018,1,"baseline","SWsexActs",97931000
"2040",2018,1,"baseline","TotProtSexActs",167961000
"2040",2018,1,"baseline","SWsexActsProt",79344800
"2040",2018,1,"baseline","TotalAIDSdeathsadult",56134
"2040",2018,1,"baseline","CondomUsage",30.1889403737827
"2040",2018,1,"baseline","FSWCondomUsage",81.0211271201152
"2040",2018,1,"baseline","PctSexActsSW",17.6019023448593
"2040",2018,1,"baseline","PctProtSexActsSW",47.2400140508809
"2040",2018,2,"intervention","TotalHIVtests",14025800
"2040",2018,2,"intervention","NewAdultHIV",222338
"2040",2018,2,"intervention","AIDSdeathsAdultM",30930.8
"2040",2018,2,"intervention","AIDSdeathsAdultF",25300
"2040",2018,2,"intervention","TotSexActs",540486000
"2040",2018,2,"intervention","SWsexActs",98694800
"2040",2018,2,"intervention","TotProtSexActs",161377000
"2040",2018,2,"intervention","SWsexActsProt",79301600
"2040",2018,2,"intervention","TotalAIDSdeathsadult",56230.8
"2040",2018,2,"intervention","CondomUsage",29.8577576477467
