"intervention_year","year","parameter_set","scenario","indicator","value"
"2025",2046,2,"intervention","AIDSdeathsAdultF",22394
"2025",2046,2,"intervention","ARTcoverageAdult",0.79663
"2025",2046,2,"intervention","TotalAIDSdeathsadult",43906.3
"2025",2046,2,"baseline","TotalHIVtests",20926900
"2025",2046,2,"baseline","NewAdultHIV",72537.2
"2025",2046,2,"baseline","AIDSdeathsAdultM",18883
"2025",2046,2,"baseline","AIDSdeathsAdultF",20186.8
"2025",2046,2,"baseline","ARTcoverageAdult",0.781092
"2025",2046,2,"baseline","TotalAIDSdeathsadult",39069.8
"2025",2047,1,"intervention","TotalHIVtests",12326000
"2025",2047,1,"intervention","NewAdultHIV",86083.4
"2025",2047,1,"intervention","AIDSdeathsAdultM",21450
"2025",2047,1,"intervention","AIDSdeathsAdultF",23296.4
"2025",2047,1,"intervention","ARTcoverageAdult",0.800807
"2025",2047,1,"intervention","TotalAIDSdeathsadult",44746.4
"2025",2047,1,"baseline","TotalHIVtests",25834700
"2025",2047,1,"baseline","NewAdultHIV",74430.8
"2025",2047,1,"baseline","AIDSdeathsAdultM",18278.2
"2025",2047,1,"baseline","AIDSdeathsAdultF",20801
"2025",2047,1,"baseline","ARTcoverageAdult",0.784029
"2025",2047,1,"baseline","TotalAIDSdeathsadult",39079.2
"2025",2047,2,"intervention","TotalHIVtests",10470100
"2025",2047,2,"intervention","NewAdultHIV",79474.2
"2025",2047,2,"intervention","AIDSdeathsAdultM",21109.3
"2025",2047,2,"intervention","AIDSdeathsAdultF",22156.4
"2025",2047,2,"intervention","ARTcoverageAdult",0.799466
"2025",2047,2,"intervention","TotalAIDSdeathsadult",43265.7
"2025",2047,2,"baseline","TotalHIVtests",21075000
"2025",2047,2,"baseline","NewAdultHIV",69832.5
"2025",2047,2,"baseline","AIDSdeathsAdultM",18523.8
"2025",2047,2,"baseline","AIDSdeathsAdultF",19982.8
"2025",2047,2,"baseline","ARTcoverageAdult",0.782073
"2025",2047,2,"baseline","TotalAIDSdeathsadult",38506.6
"2025",2048,1,"intervention","TotalHIVtests",12410500
"2025",2048,1,"intervention","NewAdultHIV",83234
"2025",2048,1,"intervention","AIDSdeathsAdultM",21045.3
"2025",2048,1,"intervention","AIDSdeathsAdultF",23048.4
"2025",2048,1,"intervention","ARTcoverageAdult",0.803492
"2025",2048,1,"intervention","TotalAIDSdeathsadult",44093.7
"2025",2048,1,"baseline","TotalHIVtests",26018300
"2025",2048,1,"baseline","NewAdultHIV",71779.8
"2025",2048,1,"baseline","AIDSdeathsAdultM",17926.6
"2025",2048,1,"baseline","AIDSdeathsAdultF",20582.9
"2025",2048,1,"baseline","ARTcoverageAdult",0.784883
"2025",2048,1,"baseline","TotalAIDSdeathsadult",38509.5
"2025",2048,2,"intervention","TotalHIVtests",10538000
"2025",2048,2,"intervention","NewAdultHIV",76674.7
"2025",2048,2,"intervention","AIDSdeathsAdultM",20691.6
"2025",2048,2,"intervention","AIDSdeathsAdultF",21900
"2025",2048,2,"intervention","ARTcoverageAdult",0.802242
"2025",2048,2,"intervention","TotalAIDSdeathsadult",42591.6
"2025",2048,2,"baseline","TotalHIVtests",21219200
"2025",2048,2,"baseline","NewAdultHIV",67232.7
"2025",2048,2,"baseline","AIDSdeathsAdultM",18150.6
"2025",2048,2,"baseline","AIDSdeathsAdultF",19760
"2025",2048,2,"baseline","ARTcoverageAdult",0.783003
"2025",2048,2,"baseline","TotalAIDSdeathsadult",37910.6
"2025",2049,1,"intervention","TotalHIVtests",12492700
"2025",2049,1,"intervention","NewAdultHIV",80477.8
"2025",2049,1,"intervention","AIDSdeathsAdultM",20627.1
"2025",2049,1,"intervention","AIDSdeathsAdultF",22781.8
"2025",2049,1,"intervention","ARTcoverageAdult",0.806122
"2025",2049,1,"intervention","TotalAIDSdeathsadult",43408.9
"2025",2049,1,"baseline","TotalHIVtests",26195900
"2025",2049,1,"baseline","NewAdultHIV",69223.8
"2025",2049,1,"baseline","AIDSdeathsAdultM",17561.6
"2025",2049,1,"baseline","AIDSdeathsAdultF",20345.8
"2025",2049,1,"baseline","ARTcoverageAdult",0.785693
"2025",2049,1,"baseline","TotalAIDSdeathsadult",37907.4
"2025",2049,2,"intervention","TotalHIVtests",10604300
"2025",2049,2,"intervention","NewAdultHIV",73977.7
"2025",2049,2,"intervention","AIDSdeathsAdultM",20260.6
"2025",2049,2,"intervention","AIDSdeathsAdultF",21625.2
"2025",2049,2,"intervention","ARTcoverageAdult",0.804958
"2025",2049,2,"intervention","TotalAIDSdeathsadult",41885.8
"2025",2049,2,"baseline","TotalHIVtests",21359100
"2025",2049,2,"baseline","NewAdultHIV",64732.2
"2025",2049,2,"baseline","AIDSdeathsAdultM",17764.2
"2025",2049,2,"baseline","AIDSdeathsAdultF",19518.7
"2025",2049,2,"baseline","ARTcoverageAdult",0.783886
"2025",2049,2,"baseline","TotalAIDSdeathsadult",37282.9
"2025",2050,1,"intervention","TotalHIVtests",12572700
"2025",2050,1,"intervention","NewAdultHIV",77812.1
"2025",2050,1,"intervention","AIDSdeathsAdultM",20196.6
"2025",2050,1,"intervention","AIDSdeathsAdultF",22496.7
"2025",2050,1,"intervention","ARTcoverageAdult",0.8087
"2025",2050,1,"intervention","TotalAIDSdeathsadult",42693.3
"2025",2050,1,"baseline","TotalHIVtests",26368100
"2025",2050,1,"baseline","NewAdultHIV",66758.1
"2025",2050,1,"baseline","AIDSdeathsAdultM",17184
"2025",2050,1,"baseline","AIDSdeathsAdultF",20090
"2025",2050,1,"baseline","ARTcoverageAdult",0.786464
"2025",2050,1,"baseline","TotalAIDSdeathsadult",37274
"2025",2050,2,"intervention","TotalHIVtests",10668900
"2025",2050,2,"intervention","NewAdultHIV",71379.7
"2025",2050,2,"intervention","AIDSdeathsAdultM",19817.7
"2025",2050,2,"intervention","AIDSdeathsAdultF",21332.5
"2025",2050,2,"intervention","ARTcoverageAdult",0.807616
"2025",2050,2,"intervention","TotalAIDSdeathsadult",41150.2
"2025",2050,2,"baseline","TotalHIVtests",21495000
"2025",2050,2,"baseline","NewAdultHIV",62326.1
"2025",2050,2,"baseline","AIDSdeathsAdultM",17365.5
"2025",2050,2,"baseline","AIDSdeathsAdultF",19259.1
"2025",2050,2,"baseline","ARTcoverageAdult",0.784725
"2025",2050,2,"baseline","TotalAIDSdeathsadult",36624.6
"2025",2051,1,"intervention","TotalHIVtests",12650700
"2025",2051,1,"intervention","NewAdultHIV",75233.7
"2025",2051,1,"intervention","AIDSdeathsAdultM",19754.9
"2025",2051,1,"intervention","AIDSdeathsAdultF",22193.6
"2025",2051,1,"intervention","ARTcoverageAdult",0.811226
"2025",2051,1,"intervention","TotalAIDSdeathsadult",41948.5
"2025",2051,1,"baseline","TotalHIVtests",26535200
"2025",2051,1,"baseline","NewAdultHIV",64378.3
"2025",2051,1,"baseline","AIDSdeathsAdultM",16794.6
"2025",2051,1,"baseline","AIDSdeathsAdultF",19815.9
"2025",2051,1,"baseline","ARTcoverageAdult",0.787197
"2025",2051,1,"baseline","TotalAIDSdeathsadult",36610.5
"2025",2051,2,"intervention","TotalHIVtests",10732000
"2025",2051,2,"intervention","NewAdultHIV",68876.8
"2025",2051,2,"intervention","AIDSdeathsAdultM",19363.9
"2025",2051,2,"intervention","AIDSdeathsAdultF",21022.2
"2025",2051,2,"intervention","ARTcoverageAdult",0.810216
"2025",2051,2,"intervention","TotalAIDSdeathsadult",40386.1
"2025",2051,2,"baseline","TotalHIVtests",21627300
"2025",2051,2,"baseline","NewAdultHIV",60009.4
"2025",2051,2,"baseline","AIDSdeathsAdultM",16955.3
"2025",2051,2,"baseline","AIDSdeathsAdultF",18981.6
"2025",2051,2,"baseline","ARTcoverageAdult",0.785521
"2025",2051,2,"baseline","TotalAIDSdeathsadult",35936.9
"2025",2052,1,"intervention","TotalHIVtests",12727000
"2025",2052,1,"intervention","NewAdultHIV",72739.5
"2025",2052,1,"intervention","AIDSdeathsAdultM",19303.1
"2025",2052,1,"intervention","AIDSdeathsAdultF",21872.8
"2025",2052,1,"intervention","ARTcoverageAdult",0.813702
"2025",2052,1,"intervention","TotalAIDSdeathsadult",41175.9
"2025",2052,1,"baseline","TotalHIVtests",26697900
"2025",2052,1,"baseline","NewAdultHIV",62080.4
"2025",2052,1,"baseline","AIDSdeathsAdultM",16394.4
"2025",2052,1,"baseline","AIDSdeathsAdultF",19523.8
"2025",2052,1,"baseline","ARTcoverageAdult",0.787893
"2025",2052,1,"baseline","TotalAIDSdeathsadult",35918.2
"2025",2052,2,"intervention","TotalHIVtests",10793700
"2025",2052,2,"intervention","NewAdultHIV",66465.1
"2025",2052,2,"intervention","AIDSdeathsAdultM",18900.6
"2025",2052,2,"intervention","AIDSdeathsAdultF",20694.6
"2025",2052,2,"intervention","ARTcoverageAdult",0.812761
"2025",2052,2,"intervention","TotalAIDSdeathsadult",39595.2
"2025",2052,2,"baseline","TotalHIVtests",21756400
"2025",2052,2,"baseline","NewAdultHIV",57777.9
"2025",2052,2,"baseline","AIDSdeathsAdultM",16534.5
"2025",2052,2,"baseline","AIDSdeathsAdultF",18686.6
"2025",2052,2,"baseline","ARTcoverageAdult",0.786278
"2025",2052,2,"baseline","TotalAIDSdeathsadult",35221.1
"2025",2053,1,"intervention","TotalHIVtests",12801700
"2025",2053,1,"intervention","NewAdultHIV",70326.4
"2025",2053,1,"intervention","AIDSdeathsAdultM",18842.3
"2025",2053,1,"intervention","AIDSdeathsAdultF",21534.7
"2025",2053,1,"intervention","ARTcoverageAdult",0.81613
"2025",2053,1,"intervention","TotalAIDSdeathsadult",40377
"2025",2053,1,"baseline","TotalHIVtests",26856500
"2025",2053,1,"baseline","NewAdultHIV",59860.7
"2025",2053,1,"baseline","AIDSdeathsAdultM",15984.2
"2025",2053,1,"baseline","AIDSdeathsAdultF",19214.4
"2025",2053,1,"baseline","ARTcoverageAdult",0.788556
"2025",2053,1,"baseline","TotalAIDSdeathsadult",35198.6
"2025",2053,2,"intervention","TotalHIVtests",10854400
"2025",2053,2,"intervention","NewAdultHIV",64140.7
"2025",2053,2,"intervention","AIDSdeathsAdultM",18428.9
"2025",2053,2,"intervention","AIDSdeathsAdultF",20350.2
"2025",2053,2,"intervention","ARTcoverageAdult",0.815251
"2025",2053,2,"intervention","TotalAIDSdeathsadult",38779.1
"2025",2053,2,"baseline","TotalHIVtests",21882500
"2025",2053,2,"baseline","NewAdultHIV",55627.6
"2025",2053,2,"baseline","AIDSdeathsAdultM",16104.3
"2025",2053,2,"baseline","AIDSdeathsAdultF",18374.3
"2025",2053,2,"baseline","ARTcoverageAdult",0.786996
"2025",2053,2,"baseline","TotalAIDSdeathsadult",34478.6
"2025",2054,1,"intervention","TotalHIVtests",12875000
"2025",2054,1,"intervention","NewAdultHIV",67990.9
"2025",2054,1,"intervention","AIDSdeathsAdultM",18373.7
"2025",2054,1,"intervention","AIDSdeathsAdultF",21179.7
"2025",2054,1,"intervention","ARTcoverageAdult",0.818511
"2025",2054,1,"intervention","TotalAIDSdeathsadult",39553.4
"2025",2054,1,"baseline","TotalHIVtests",27011100
"2025",2054,1,"baseline","NewAdultHIV",57715.6
"2025",2054,1,"baseline","AIDSdeathsAdultM",15565
"2025",2054,1,"baseline","AIDSdeathsAdultF",18888
"2025",2054,1,"baseline","ARTcoverageAdult",0.789186
"2025",2054,1,"baseline","TotalAIDSdeathsadult",34453
"2025",2054,2,"intervention","TotalHIVtests",10913900
"2025",2054,2,"intervention","NewAdultHIV",61899.9
"2025",2054,2,"intervention","AIDSdeathsAdultM",17949.9
"2025",2054,2,"intervention","AIDSdeathsAdultF",19989.5
"2025",2054,2,"intervention","ARTcoverageAdult",0.817688
"2025",2054,2,"intervention","TotalAIDSdeathsadult",37939.4
"2025",2054,2,"baseline","TotalHIVtests",22005800
"2025",2054,2,"baseline","NewAdultHIV",53554.5
"2025",2054,2,"baseline","AIDSdeathsAdultM",15665.5
"2025",2054,2,"baseline","AIDSdeathsAdultF",18045.5
"2025",2054,2,"baseline","ARTcoverageAdult",0.787677
"2025",2054,2,"baseline","TotalAIDSdeathsadult",33711
"2025",2055,1,"intervention","TotalHIVtests",12946700
"2025",2055,1,"intervention","NewAdultHIV",65729.6
"2025",2055,1,"intervention","AIDSdeathsAdultM",17898.4
"2025",2055,1,"intervention","AIDSdeathsAdultF",20808.4
"2025",2055,1,"intervention","ARTcoverageAdult",0.820847
"2025",2055,1,"intervention","TotalAIDSdeathsadult",38706.8
"2025",2055,1,"baseline","TotalHIVtests",27161500
"2025",2055,1,"baseline","NewAdultHIV",55641.6
"2025",2055,1,"baseline","AIDSdeathsAdultM",15137.8
"2025",2055,1,"baseline","AIDSdeathsAdultF",18545.3
"2025",2055,1,"baseline","ARTcoverageAdult",0.789785
"2025",2055,1,"baseline","TotalAIDSdeathsadult",33683.1
"2025",2055,2,"intervention","TotalHIVtests",10972100
"2025",2055,2,"intervention","NewAdultHIV",59738.5
"2025",2055,2,"intervention","AIDSdeathsAdultM",17465
"2025",2055,2,"intervention","AIDSdeathsAdultF",19613
"2025",2055,2,"intervention","ARTcoverageAdult",0.820073
"2025",2055,2,"intervention","TotalAIDSdeathsadult",37078
"2025",2055,2,"baseline","TotalHIVtests",22125900
"2025",2055,2,"baseline","NewAdultHIV",51554.9
"2025",2055,2,"baseline","AIDSdeathsAdultM",15219.3
"2025",2055,2,"baseline","AIDSdeathsAdultF",17700.6
"2025",2055,2,"baseline","ARTcoverageAdult",0.788323
"2025",2055,2,"baseline","TotalAIDSdeathsadult",32919.9
"2025",2056,1,"intervention","TotalHIVtests",13016600
"2025",2056,1,"intervention","NewAdultHIV",63538.7
"2025",2056,1,"intervention","AIDSdeathsAdultM",17417.5
"2025",2056,1,"intervention","AIDSdeathsAdultF",20421.4
"2025",2056,1,"intervention","ARTcoverageAdult",0.823137
"2025",2056,1,"intervention","TotalAIDSdeathsadult",37838.9
"2025",2056,1,"baseline","TotalHIVtests",27307600
"2025",2056,1,"baseline","NewAdultHIV",53635.2
"2025",2056,1,"baseline","AIDSdeathsAdultM",14703.9
"2025",2056,1,"baseline","AIDSdeathsAdultF",18187.1
"2025",2056,1,"baseline","ARTcoverageAdult",0.790353
"2025",2056,1,"baseline","TotalAIDSdeathsadult",32891
"2025",2056,2,"intervention","TotalHIVtests",11028900
"2025",2056,2,"intervention","NewAdultHIV",57652.4
"2025",2056,2,"intervention","AIDSdeathsAdultM",16975.3
"2025",2056,2,"intervention","AIDSdeathsAdultF",19221.5
"2025",2056,2,"intervention","ARTcoverageAdult",0.822407
"2025",2056,2,"intervention","TotalAIDSdeathsadult",36196.8
"2025",2056,2,"baseline","TotalHIVtests",22242600
"2025",2056,2,"baseline","NewAdultHIV",49625.3
"2025",2056,2,"baseline","AIDSdeathsAdultM",14767
"2025",2056,2,"baseline","AIDSdeathsAdultF",17340.3
"2025",2056,2,"baseline","ARTcoverageAdult",0.788934
"2025",2056,2,"baseline","TotalAIDSdeathsadult",32107.3
"2025",2057,1,"intervention","TotalHIVtests",13084500
"2025",2057,1,"intervention","NewAdultHIV",61414.9
"2025",2057,1,"intervention","AIDSdeathsAdultM",16932.4
"2025",2057,1,"intervention","AIDSdeathsAdultF",20019.5
"2025",2057,1,"intervention","ARTcoverageAdult",0.825384
"2025",2057,1,"intervention","TotalAIDSdeathsadult",36951.9
"2025",2057,1,"baseline","TotalHIVtests",27448800
"2025",2057,1,"baseline","NewAdultHIV",51693.2
"2025",2057,1,"baseline","AIDSdeathsAdultM",14264.3
"2025",2057,1,"baseline","AIDSdeathsAdultF",17814.2
"2025",2057,1,"baseline","ARTcoverageAdult",0.790891
"2025",2057,1,"baseline","TotalAIDSdeathsadult",32078.5
"2025",2057,2,"intervention","TotalHIVtests",11084000
"2025",2057,2,"intervention","NewAdultHIV",55637.8
"2025",2057,2,"intervention","AIDSdeathsAdultM",16482.3
"2025",2057,2,"intervention","AIDSdeathsAdultF",18815.7
"2025",2057,2,"intervention","ARTcoverageAdult",0.824692
"2025",2057,2,"intervention","TotalAIDSdeathsadult",35298
"2025",2057,2,"baseline","TotalHIVtests",22355500
"2025",2057,2,"baseline","NewAdultHIV",47762.2
"2025",2057,2,"baseline","AIDSdeathsAdultM",14309.8
"2025",2057,2,"baseline","AIDSdeathsAdultF",16965.6
"2025",2057,2,"baseline","ARTcoverageAdult",0.78951
"2025",2057,2,"baseline","TotalAIDSdeathsadult",31275.4
"2025",2058,1,"intervention","TotalHIVtests",13150200
"2025",2058,1,"intervention","NewAdultHIV",59354.6
"2025",2058,1,"intervention","AIDSdeathsAdultM",16444.4
"2025",2058,1,"intervention","AIDSdeathsAdultF",19603.6
"2025",2058,1,"intervention","ARTcoverageAdult",0.827588
"2025",2058,1,"intervention","TotalAIDSdeathsadult",36048
"2025",2058,1,"baseline","TotalHIVtests",27584700
"2025",2058,1,"baseline","NewAdultHIV",49812.6
"2025",2058,1,"baseline","AIDSdeathsAdultM",13820.4
"2025",2058,1,"baseline","AIDSdeathsAdultF",17427.4
"2025",2058,1,"baseline","ARTcoverageAdult",0.7914
"2025",2058,1,"baseline","TotalAIDSdeathsadult",31247.8
"2025",2058,2,"intervention","TotalHIVtests",11137000
"2025",2058,2,"intervention","NewAdultHIV",53690.9
"2025",2058,2,"intervention","AIDSdeathsAdultM",15987.3
"2025",2058,2,"intervention","AIDSdeathsAdultF",18396.5
"2025",2058,2,"intervention","ARTcoverageAdult",0.826927
"2025",2058,2,"intervention","TotalAIDSdeathsadult",34383.8
"2025",2058,2,"baseline","TotalHIVtests",22464200
"2025",2058,2,"baseline","NewAdultHIV",45962.6
"2025",2058,2,"baseline","AIDSdeathsAdultM",13849
"2025",2058,2,"baseline","AIDSdeathsAdultF",16577.1
"2025",2058,2,"baseline","ARTcoverageAdult",0.790054
"2025",2058,2,"baseline","TotalAIDSdeathsadult",30426.1
"2025",2059,1,"intervention","TotalHIVtests",13213100
"2025",2059,1,"intervention","NewAdultHIV",57354.7
"2025",2059,1,"intervention","AIDSdeathsAdultM",15954.9
"2025",2059,1,"intervention","AIDSdeathsAdultF",19174.5
"2025",2059,1,"intervention","ARTcoverageAdult",0.82975
"2025",2059,1,"intervention","TotalAIDSdeathsadult",35129.4
"2025",2059,1,"baseline","TotalHIVtests",27714800
"2025",2059,1,"baseline","NewAdultHIV",47990.8
"2025",2059,1,"baseline","AIDSdeathsAdultM",13373.5
"2025",2059,1,"baseline","AIDSdeathsAdultF",17027.7
"2025",2059,1,"baseline","ARTcoverageAdult",0.791879
"2025",2059,1,"baseline","TotalAIDSdeathsadult",30401.2
"2025",2059,2,"intervention","TotalHIVtests",11187800
"2025",2059,2,"intervention","NewAdultHIV",51808.3
"2025",2059,2,"intervention","AIDSdeathsAdultM",15491.8
"2025",2059,2,"intervention","AIDSdeathsAdultF",17964.9
"2025",2059,2,"intervention","ARTcoverageAdult",0.829114
"2025",2059,2,"intervention","TotalAIDSdeathsadult",33456.7
"2025",2059,2,"baseline","TotalHIVtests",22568200
"2025",2059,2,"baseline","NewAdultHIV",44223.7
"2025",2059,2,"baseline","AIDSdeathsAdultM",13386.2
"2025",2059,2,"baseline","AIDSdeathsAdultF",16176.1
"2025",2059,2,"baseline","ARTcoverageAdult",0.790564
"2025",2059,2,"baseline","TotalAIDSdeathsadult",29562.3
"2025",2060,1,"intervention","TotalHIVtests",13273000
"2025",2060,1,"intervention","NewAdultHIV",55412.4
"2025",2060,1,"intervention","AIDSdeathsAdultM",15465.2
"2025",2060,1,"intervention","AIDSdeathsAdultF",18733.5
"2025",2060,1,"intervention","ARTcoverageAdult",0.831871
"2025",2060,1,"intervention","TotalAIDSdeathsadult",34198.7
"2025",2060,1,"baseline","TotalHIVtests",27838400
"2025",2060,1,"baseline","NewAdultHIV",46225.5
"2025",2060,1,"baseline","AIDSdeathsAdultM",12925.2
"2025",2060,1,"baseline","AIDSdeathsAdultF",16616.3
"2025",2060,1,"baseline","ARTcoverageAdult",0.792331
"2025",2060,1,"baseline","TotalAIDSdeathsadult",29541.5
"2025",2060,2,"intervention","TotalHIVtests",11235800
"2025",2060,2,"intervention","NewAdultHIV",49986.9
"2025",2060,2,"intervention","AIDSdeathsAdultM",14997.2
"2025",2060,2,"intervention","AIDSdeathsAdultF",17522
"2025",2060,2,"intervention","ARTcoverageAdult",0.831253
"2025",2060,2,"intervention","TotalAIDSdeathsadult",32519.2
"2025",2060,2,"baseline","TotalHIVtests",22666900
"2025",2060,2,"baseline","NewAdultHIV",42543.2
"2025",2060,2,"baseline","AIDSdeathsAdultM",12922.7
"2025",2060,2,"baseline","AIDSdeathsAdultF",15763.5
"2025",2060,2,"baseline","ARTcoverageAdult",0.791041
"2025",2060,2,"baseline","TotalAIDSdeathsadult",28686.2
"2025",2061,1,"intervention","TotalHIVtests",13329500
"2025",2061,1,"intervention","NewAdultHIV",53525.2
"2025",2061,1,"intervention","AIDSdeathsAdultM",14976.7
"2025",2061,1,"intervention","AIDSdeathsAdultF",18281.7
"2025",2061,1,"intervention","ARTcoverageAdult",0.833952
"2025",2061,1,"intervention","TotalAIDSdeathsadult",33258.4
"2025",2061,1,"baseline","TotalHIVtests",27955100
"2025",2061,1,"baseline","NewAdultHIV",44514.5
"2025",2061,1,"baseline","AIDSdeathsAdultM",12476.7
"2025",2061,1,"baseline","AIDSdeathsAdultF",16194.4
"2025",2061,1,"baseline","ARTcoverageAdult",0.792753
"2025",2061,1,"baseline","TotalAIDSdeathsadult",28671.1
"2025",2061,2,"intervention","TotalHIVtests",11281000
"2025",2061,2,"intervention","NewAdultHIV",48224.1
"2025",2061,2,"intervention","AIDSdeathsAdultM",14504.8
"2025",2061,2,"intervention","AIDSdeathsAdultF",17069.1
"2025",2061,2,"intervention","ARTcoverageAdult",0.833346
"2025",2061,2,"intervention","TotalAIDSdeathsadult",31573.9
"2025",2061,2,"baseline","TotalHIVtests",22759900
"2025",2061,2,"baseline","NewAdultHIV",40918.9
"2025",2061,2,"baseline","AIDSdeathsAdultM",12460.1
"2025",2061,2,"baseline","AIDSdeathsAdultF",15340.6
"2025",2061,2,"baseline","ARTcoverageAdult",0.791485
"2025",2061,2,"baseline","TotalAIDSdeathsadult",27800.7
"2025",2062,1,"intervention","TotalHIVtests",13382500
"2025",2062,1,"intervention","NewAdultHIV",51690.8
"2025",2062,1,"intervention","AIDSdeathsAdultM",14490.8
"2025",2062,1,"intervention","AIDSdeathsAdultF",17820.5
"2025",2062,1,"intervention","ARTcoverageAdult",0.835994
"2025",2062,1,"intervention","TotalAIDSdeathsadult",32311.3
"2025",2062,1,"baseline","TotalHIVtests",28064300
"2025",2062,1,"baseline","NewAdultHIV",42856.2
